timestamp,TimeUS,Ground_Truth
timestamp,TimeUS,Ground_Truth,TimeUS,Ground_Truth
179.19831100,179198311,0,179198311,0
179.19882400,179198824,0,179198824,0
179.19935100,179199351,0,179199351,0
179.19988400,179199884,0,179199884,0
179.20039800,179200398,0,179200398,0
179.20092800,179200928,0,179200928,0
179.20129100,179201291,0,179201291,0
179.20179500,179201795,0,179201795,0
179.20228900,179202289,0,179202289,0
179.20278900,179202789,0,179202789,0
179.20329000,179203290,0,179203290,0
179.20381300,179203813,0,179203813,0
179.20429200,179204292,0,179204292,0
179.20481000,179204810,0,179204810,0
179.20533100,179205331,0,179205331,0
179.20585400,179205854,0,179205854,0
179.20645200,179206452,0,179206452,0
179.20688800,179206888,0,179206888,0
179.20745000,179207450,0,179207450,0
179.20796900,179207969,0,179207969,0
179.20826200,179208262,0,179208262,0
179.20881300,179208813,0,179208813,0
179.20929000,179209290,0,179209290,0
179.20979700,179209797,0,179209797,0
179.21028800,179210288,0,179210288,0
179.21078800,179210788,0,179210788,0
179.21130900,179211309,0,179211309,0
179.21184000,179211840,0,179211840,0
179.21235500,179212355,0,179212355,0
179.21288200,179212882,0,179212882,0
179.21342900,179213429,0,179213429,0
179.21402100,179214021,0,179214021,0
179.21426300,179214263,0,179214263,0
179.21479100,179214791,0,179214791,0
179.21528700,179215287,0,179215287,0
179.21579000,179215790,0,179215790,0
179.21631600,179216316,0,179216316,0
179.21679600,179216796,0,179216796,0
179.21729300,179217293,0,179217293,0
179.21780100,179217801,0,179217801,0
179.21832500,179218325,0,179218325,0
179.21893600,179218936,0,179218936,0
179.21935700,179219357,0,179219357,0
179.22279900,179222799,0,179222799,0
179.22329800,179223298,0,179223298,0
179.22382800,179223828,0,179223828,0
179.22428900,179224289,0,179224289,0
179.22479000,179224790,0,179224790,0
179.22528600,179225286,0,179225286,0
179.22579900,179225799,0,179225799,0
179.22645900,179226459,0,179226459,0
179.22684600,179226846,0,179226846,0
179.22739600,179227396,0,179227396,0
179.22791700,179227917,0,179227917,0
179.22845700,179228457,0,179228457,0
179.22878200,179228782,0,179228782,0
179.22929500,179229295,0,179229295,0
179.22979400,179229794,0,179229794,0
179.23028800,179230288,0,179230288,0
179.23079800,179230798,0,179230798,0
179.23131300,179231313,0,179231313,0
179.23179500,179231795,0,179231795,0
179.23230600,179232306,0,179232306,0
179.23282700,179232827,0,179232827,0
179.23335600,179233356,0,179233356,0
179.23398100,179233981,0,179233981,0
179.23450000,179234500,0,179234500,0
179.23490300,179234903,0,179234903,0
179.23549200,179235492,0,179235492,0
179.23576200,179235762,0,179235762,0
179.23630200,179236302,0,179236302,0
179.23679300,179236793,0,179236793,0
179.23729000,179237290,0,179237290,0
179.23778900,179237789,0,179237789,0
179.23828900,179238289,0,179238289,0
179.23881400,179238814,0,179238814,0
179.23931600,179239316,0,179239316,0
179.23984200,179239842,0,179239842,0
179.24035600,179240356,0,179240356,0
179.24088900,179240889,0,179240889,0
179.24151700,179241517,0,179241517,0
179.24176900,179241769,0,179241769,0
179.24229400,179242294,0,179242294,0
179.24279200,179242792,0,179242792,0
179.24328900,179243289,0,179243289,0
179.24381100,179243811,0,179243811,0
179.24429600,179244296,0,179244296,0
179.24478800,179244788,0,179244788,0
179.24529400,179245294,0,179245294,0
179.24581800,179245818,0,179245818,0
179.24642500,179246425,0,179246425,0
179.24688400,179246884,0,179246884,0
179.24740000,179247400,0,179247400,0
179.24792800,179247928,0,179247928,0
179.24845700,179248457,0,179248457,0
179.24881200,179248812,0,179248812,0
