timestamp,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,groundtruth
7665,0.0174578167498111,0.0052654407918453,1.000453233718872,0.1114637106657028,-0.0553824752569198,-0.1553786247968673,0.0006607832037843,0.0007612320478074,0.0205758903175592,0.2498120814561844,1.0603421926498413,-0.01353052072227,0
7755,0.0207390002906322,0.0071488805115222,1.0000079870224,-0.0629656240344047,0.1641770154237747,-0.0059429174289107,0.0001709304342512,3.66757667507045e-05,0.0220252368599176,0.2832330167293548,1.0830618143081665,-0.0113923586905002,0
7935,0.0198387447744607,0.0068737678229808,1.001578450202942,0.0206817351281642,0.1131308525800705,-0.0109970970079302,0.0009021274163387,4.69290062028449e-05,0.0226652435958385,0.2757183909416199,1.0461632013320925,-0.0172717962414026,0
7955,0.0193771012127399,0.0053940257057547,1.000821232795715,-0.2491657733917236,0.2469385713338852,-0.0010994815966114,0.0011272337287664,4.121485471841879e-05,0.0227416846901178,0.2765672504901886,1.032607913017273,-0.0168063212186098,0
7965,0.0203406605869531,0.0053905583918094,1.002434492111206,0.0319077596068382,0.0012711599702015,-0.1977769136428833,0.0011272337287664,4.121485471841879e-05,0.0227416846901178,0.2765672504901886,1.032607913017273,-0.0168063212186098,0
8105,0.0203243382275104,0.0040663736872375,0.9993186593055724,-0.0463928580284118,0.3212897777557373,0.1540867686271667,0.0002803693932946,6.088663576520048e-05,0.0199993774294853,-0.0010696788085624,-0.0026100610848516,0.0013214071514084,0
8115,0.0209955889731645,0.0045766476541757,1.0009018182754517,0.0360482521355152,-0.2383030503988266,0.0368516780436039,0.0004728444037027,0.0002048051101155,0.0199958253651857,-0.0338442325592041,0.017654487863183,0.0024339570663869,0
8125,0.0203215721994638,0.0039395126514136,1.0016510486602783,-0.1047345846891403,0.0976100116968154,0.0654039904475212,0.0006192168802954,0.0002541187568567,0.0199949033558368,-0.0336893238127231,0.0170864947140216,0.0035570405889302,0
8275,0.020827729254961,0.0058668167330324,0.99832683801651,-0.1203763857483863,0.1306780129671096,-0.0462423264980316,0.0011558826081454,0.0006065326160751,0.0215176828205585,0.0501142516732215,0.4970151782035827,0.005776057485491,0
8275,0.020827729254961,0.0058668167330324,0.99832683801651,-0.1203763857483863,0.1306780129671096,-0.0462423264980316,0.0011558826081454,0.0006065326160751,0.0215176828205585,0.0501142516732215,0.4970151782035827,0.005776057485491,0
8295,0.0194626189768314,0.0033509447239339,0.9991804361343384,0.240816980600357,0.3433369100093841,-0.0738885328173637,0.0012950261589139,0.0002620473969727,0.0209375265985727,0.1487046778202057,0.5513491034507751,0.0044545214623212,0
8305,0.0202980320900678,0.0043024183250963,1.000131130218506,0.0169260911643505,0.2021328806877136,-0.0092129344120621,0.0014628482749685,0.0002974691160488,0.0209291502833366,0.1480604261159896,0.5499989986419678,0.004188239108771,0
8465,0.0212536286562681,0.0053208675235509,0.9980320334434508,-0.0115966778248548,-0.4049194157123565,0.0119534665718674,0.0004085296823177,0.0007481698994524,0.022017627954483,0.1467763930559158,0.8970209956169128,0.0062681059353053,0
8525,0.0217136684805154,0.0037710405886173,1.0005736351013184,0.0644417628645896,-0.0930146127939224,-0.0614780895411968,0.0014770523412153,-2.0106985175516456e-05,0.0216782689094543,0.2432070970535278,0.8604112863540649,0.0052324049174785,0
8605,0.0192078277468681,0.0044819433242082,0.9993212819099426,-0.1349681168794632,-0.1431707888841629,0.128095731139183,0.0014248326187953,0.0003711742465384,0.0200041942298412,0.2248328775167465,0.9173941612243652,0.0065727294422686,0
8625,0.0200510900467634,0.0065140901133418,1.0004748106002808,0.0764073953032493,0.5620781779289246,-0.199549913406372,0.0006373956566676,0.0012902490561828,0.021395644173026,0.1740695685148239,0.9818251132965088,0.0072699580341577,0.0
8625,0.0200510900467634,0.0065140901133418,1.0004748106002808,0.0764073953032493,0.5620781779289246,-0.199549913406372,0.0006373956566676,0.0012902490561828,0.021395644173026,0.1740695685148239,0.9818251132965088,0.0072699580341577,0
8715,0.0185558535158634,0.0062258392572402,1.0003867149353027,-0.250916451215744,0.2713451683521271,-0.0152110736817121,0.0011148913763463,0.0002365206601098,0.0217563435435295,0.2511555254459381,0.9761244654655457,0.00670205662027,0
8755,0.019985307008028,0.0052844458259642,0.999543309211731,0.1885089874267578,0.1047379747033119,0.1251195818185806,0.0011434539919719,0.0002580397122073,0.0217138994485139,0.2532268166542053,0.981133997440338,0.0060206763446331,0
8785,0.0188096463680267,0.0054627931676805,0.999392867088318,-0.2493625432252884,-0.3659182488918304,-0.0151196792721748,0.0009763741400092,0.0001992676698137,0.0217792987823486,0.2581381797790527,0.9955373406410216,0.0082415323704481,0
8905,0.0201253592967987,0.0039812652394175,0.9982182383537292,-0.13709557056427,-0.0397889837622642,-0.0724918320775032,0.0010677539976313,0.0001905855169752,0.0206483174115419,0.2629773020744324,1.0057803392410278,0.0120579851791262,0
8905,0.0201253592967987,0.0039812652394175,0.9982182383537292,-0.13709557056427,-0.0397889837622642,-0.0724918320775032,0.0011332642752677,0.0002071834169328,0.0206193160265684,0.2617859542369842,1.0046192407608032,0.0127698304131627,0
9035,0.0198611672967672,0.0047585922293365,0.997519552707672,-0.1311712861061096,-0.1547685116529464,-0.1295433640480041,0.001007565180771,0.0001831439585657,0.0206492748111486,0.2632473111152649,1.015989065170288,0.0137814860790967,0
9065,0.0210649166256189,0.0065782163292169,1.0007100105285645,0.1076145246624946,0.1839089095592498,-0.2568802535533905,0.0008924971334636,-0.0002001791435759,0.0205823145806789,0.277587890625,1.0233464241027832,0.0130318515002727,0
9175,0.0195491462945938,0.0071601551026105,1.0003159046173096,0.0285793375223875,-0.107482336461544,0.0949480533599853,-0.0002089958725264,-0.001437654485926,0.0211763270199298,0.3193681240081787,1.0618103742599487,0.0094040296971797,0
