timestamp,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,groundtruth
10825,0.0155071271583437,0.0062753930687904,0.9991706609725952,-0.183268055319786,0.2317972779273986,-0.0150191634893417,-0.0001934883039211,-9.67164960457012e-05,0.0231698583811521,0.3246354162693023,0.9200701713562012,0.3316104114055633,0
10835,0.0188506133854389,0.0059025399386882,0.9976165890693665,0.0175609271973371,-0.2056406438350677,0.04360893368721,0.0004901686334051,-0.0003228898567613,0.0232470799237489,0.3346445560455322,0.8920899033546448,0.3322924971580505,0
10945,0.0169531535357236,0.0063301296904683,0.99713933467865,0.1548561006784439,0.17425237596035,0.0188522823154926,0.0003132444981019,0.0006209432613104,0.0211838986724615,0.3005006015300751,0.9044589400291444,0.3363105356693268,0
10965,0.0148815345019102,0.007437827065587,1.0005584955215454,0.0170625429600477,0.4014961421489715,0.0910926908254623,-0.0001458698970964,-0.0003064715710934,0.0214497745037078,0.3403543829917907,0.9222349524497986,0.3362438082695007,0
10975,0.0160284079611301,0.0071576493792235,0.9996421337127686,0.1133656203746795,-0.3650002181529999,0.2101635485887527,0.0005364043754525,-0.0003012567176483,0.0214239750057458,0.3391575217247009,0.8906721472740173,0.3361931443214416,0
11035,0.0148970251902937,0.0041772457771003,1.0013067722320557,0.0744755268096923,-0.0350902266800403,-0.0890328586101532,7.888922118581831e-05,0.0004128129512537,0.0211415849626064,0.3080340623855591,0.913632869720459,0.3384693264961242,0
11125,0.0166605282574892,0.0048745204694569,1.0002224445343018,0.0583766363561153,-0.1487106084823608,0.0959256067872047,-0.0001428931136615,-0.000298695260426,0.0210676360875368,0.3375404477119446,0.9196214079856871,0.3444911241531372,0
11155,0.0163877662271261,0.0055259391665458,0.9996964335441588,0.1325587332248687,0.0900561064481735,-0.1853685677051544,0.0003123963251709,0.0006129589746706,0.0210328456014394,0.300761342048645,0.9002047777175903,0.3467179536819458,0
11155,0.0163877662271261,0.0055259391665458,0.9996964335441588,0.1325587332248687,0.0900561064481735,-0.1853685677051544,0.0003123963251709,0.0006129589746706,0.0210328456014394,0.300761342048645,0.9002047777175903,0.3467179536819458,0
11245,0.0161048378795385,0.0054789232090115,1.0005367994308472,0.0690244883298873,-0.1342452019453048,0.1104140728712081,6.55801977700321e-06,8.611818338977173e-05,0.0190279390662908,-0.0655253231525421,0.0136271184310317,0.0009613028960302,0
11275,0.0177884381264448,0.0051605622284114,1.001646876335144,0.1649015694856643,0.046871431171894,-0.0677706971764564,0.0001035305394907,0.0002293973666382,0.0200513582676649,-0.0599686838686466,0.0357506945729255,0.0039113573729991,0
11285,0.0150778153911232,0.0060364990495145,1.002111554145813,0.1456558853387832,-0.1243011504411697,0.1238481625914573,0.0001697994011919,0.0002942012506537,0.0200650449842214,-0.058810219168663,0.0363664999604225,0.0044139330275356,0
11405,0.0160440523177385,0.006015517283231,1.0015007257461548,0.0349956080317497,0.0010401890613138,0.2373373806476593,0.0009527004440315,0.0008280543261207,0.0207237228751182,-0.0149707617238163,0.2653679549694061,0.0131879318505525,0
11415,0.0147084509953856,0.0036827439907938,1.0024280548095703,0.1858946084976196,-0.1506044566631317,-0.1495910286903381,0.0009419003617949,-0.0006594722508452,0.0207498166710138,0.4057474732398987,0.3095080256462097,0.0132312485948205,0
11445,0.0159959718585014,0.0054319566115736,1.0015590190887451,-0.0142577113583683,-0.1221961602568626,0.1006874591112136,0.001031921012327,0.0009733096812851,0.0216313060373067,0.0163263212889432,0.3908927142620086,0.0170153081417083,0
11575,0.0156651269644498,0.0047779260203242,1.0018421411514282,-0.0030243538785725,-0.1903551965951919,-0.0144506050273776,0.0008222044561989,0.0009013810777105,0.0226512253284454,0.1711872667074203,0.6546252369880676,0.0249316990375518,0
11595,0.0181826800107955,0.0057889875024557,0.999624729156494,0.0385362394154071,0.1239749044179916,0.0349232703447341,0.0008636318380013,0.000955966534093,0.0230526998639106,0.1786136180162429,0.6813322305679321,0.02457164414227,0
11605,0.0166556499898433,0.0073393620550632,1.000106930732727,0.001858098199591,0.2592827081680298,0.1030006259679794,5.416648036771221e-06,0.0003818109689746,0.0231521874666214,0.2544672787189483,0.7906134128570557,0.0246837064623832,0
11665,0.0183131322264671,0.0057148793712258,0.9999739527702332,0.0515272431075573,0.059906430542469,0.0894942507147789,0.0005233186529949,-0.0010936389444395,0.0215758234262466,0.4266444742679596,0.7596043944358826,0.0258795376867055,0
