timestamp,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,groundtruth
217981,0.0010017332388088,0.0014980217674747,1.001317858695984,0.1363957077264785,0.2129119932651519,-0.0686551332473754,4.6441521644592285,-1.6710116863250732,0.0263996496796607,0.1359047144651413,-0.0740792155265808,-1.9240598678588867,0
218111,0.000732751796022,0.0020971160847693,1.0000947713851929,-0.0308729279786348,-0.0475822053849697,-0.0457595884799957,4.644489765167236,-1.6712428331375122,0.0271225292235612,0.1385299116373062,-0.0751966312527656,-1.8964051008224487,0
218161,0.0012233317829668,0.0028559498023241,1.000929594039917,0.051803633570671,-0.1614301055669784,0.0655053332448005,4.644181728363037,-1.6710842847824097,0.0258284099400043,0.1385717839002609,-0.0681891664862632,-1.8847607374191284,0
218271,-0.0019564882386475,0.0014889851445332,1.0009933710098269,0.105628065764904,-0.0466951355338096,0.0811870470643043,4.644086837768555,-1.6710443496704102,0.0255253985524177,0.1435529440641403,-0.0621132515370845,-1.8626950979232788,0
218291,-0.0003929848899133,0.0030727887060493,1.0022753477096558,-0.122722640633583,0.0843500569462776,-0.0378824956715106,4.64393424987793,-1.6708976030349731,0.0255041327327489,0.1404371261596679,-0.058560699224472,-1.856926202774048,0
218391,-5.18256492796354e-05,0.0030910421628504,0.998027801513672,0.0574754327535629,0.1572252213954925,0.0146355088800191,-5.179617801331915e-06,-4.09555941587314e-05,0.028022276237607,0.0169288776814937,-0.0015317377401515,0.0017491440521553,0
218451,0.0012724767439067,0.0018822716083377,1.0008453130722046,0.1240554600954055,-0.0146768055856227,0.0916942059993743,-2.544730523368344e-05,1.4697938240715304e-05,0.0268342234194278,0.0153672425076365,-0.0057236854918301,0.0025282874703407,0
218501,0.0016961361980065,0.0010859696194529,1.0002717971801758,0.0249988529831171,0.1906090080738067,0.1368991136550903,-3.686646596179344e-05,0.0004186881997156,0.0268094111233949,-0.0564649030566215,-0.0104166343808174,0.0055944719351828,0
218611,0.0010235093068331,0.002659595105797,1.000992774963379,0.1145201325416565,0.2446375638246536,-0.0166819542646408,-9.560842590872198e-05,0.0012606285745278,0.0266770608723163,-0.0503327809274196,-0.0178651176393032,0.0096759842708706,0
218711,-0.001498055178672,0.001349332742393,0.999143362045288,0.0788014307618141,0.027189178392291,0.0293234232813119,-0.000115355986054,-0.0001738939026836,0.0263539887964725,0.1376998871564865,-0.0255967788398265,0.0160387158393859,0
218731,-0.0002535251551307,0.0034401454031467,1.001262903213501,-0.040263582020998,0.163369745016098,0.0666950121521949,-6.409295747289434e-05,0.0013386027421802,0.0262962356209754,0.036236610263586,-0.0321479327976703,0.0179453380405902,0
218871,9.872503869701176e-05,0.0004495240573305,1.0008848905563354,-0.0493185855448246,0.3493363559246063,0.1263488531112671,-0.0001133153346017,-0.0002678475284483,0.0259528327733278,0.1472898870706558,-0.0299181509763002,0.024485370144248,0
218871,9.872503869701176e-05,0.0004495240573305,1.0008848905563354,-0.0493185855448246,0.3493363559246063,0.1263488531112671,-0.0001133153346017,-0.0002678475284483,0.0259528327733278,0.1472898870706558,-0.0299181509763002,0.024485370144248,0
218961,-3.641960938693956e-05,0.0024539195001125,1.002203106880188,-0.0337618216872215,0.0010484090307727,0.0498483590781688,-4.163552512181923e-05,-0.0002849678858183,0.0248662717640399,0.1486940532922744,-0.0423866249620914,0.0331014245748519,0
219021,-0.0006613336736336,0.0018915386172011,1.001184105873108,0.023546865209937,0.0987789630889892,0.1764592677354812,-3.266443673055619e-05,0.0014975197846069,0.0261776894330978,0.0966366603970527,-0.0489823147654533,0.0349143892526626,0
219031,-0.0011980126146227,0.0025412810500711,0.9998481869697572,-0.112738087773323,0.1972823143005371,0.4017392098903656,-3.449940413702279e-05,0.001548059284687,0.0261989291757345,0.0968154743313789,-0.0499446131289005,0.0357693508267402,0
219151,0.0001586204743944,0.0038372965063899,1.0002256631851196,-0.0774453207850456,0.083930529654026,0.0755365043878555,0.0001109174918383,-0.000175352251972,0.0265814382582902,0.142238587141037,-0.0674834996461868,0.0399882048368454,0
219171,-0.0009883039165288,0.0007411135011352,1.00040864944458,0.2423188239336013,-0.450224906206131,-0.0650078654289245,7.938682392705232e-05,0.0008549943449907,0.0266164615750312,0.1160914152860641,-0.066844493150711,0.0407806746661663,0
219251,-0.0012335368664935,0.0014203982427716,0.9979860186576844,0.1808311641216278,0.0062407325021922,-0.0021415234077721,4.862467540078797e-05,0.0008537255926057,0.0262367669492959,0.1187555566430091,-0.0627514347434043,0.0467834919691085,0
219311,-0.0014293001731857,0.0028458503074944,1.0007917881011963,0.134385272860527,0.1964993476867675,-0.0307621955871582,1.4963380635890644e-05,0.0008448615553788,0.0261025931686162,0.1176642477512359,-0.0642875730991363,0.0488833263516426,0
219401,-0.0005317840259522,0.0023343961220234,1.0024466514587402,0.1043249890208244,-0.0651749894022941,0.1623056679964065,1.2458462151698768e-05,-0.0001516266638645,0.0260681379586458,0.1372701376676559,-0.0643742606043815,0.0508682541549205,0
219441,0.0007584922714158,0.0026840458158403,1.000254511833191,-0.1345339566469192,-0.0448733009397983,0.0019798963330686,1.411346147506265e-05,-9.905995102599265e-05,0.0250667911022901,0.1361631155014038,-0.0645183026790618,0.0544374734163284,0
219471,-0.0010139477672055,0.0008168521453626,1.0013736486434937,0.1527668535709381,-0.2649740576744079,-0.0366262644529342,-1.0217784620181192e-05,0.0008177692070603,0.0262075588107109,0.1178688332438469,-0.0647754892706871,0.0556720905005931,0
219601,-0.0013180667301639,0.0011590820504352,0.999197006225586,0.0131808947771787,-0.1244563087821006,0.0560456365346908,3.479422957752831e-05,0.0008597088162787,0.0263968631625175,0.1229695454239845,-0.0658477991819381,0.0590619295835495,0
219621,0.0014158734120428,0.0044616446830332,0.9993557333946228,0.2879625558853149,0.0150141520425677,-0.0246306974440813,4.765204721479677e-05,0.000865323760081,0.0264080576598644,0.1237680092453956,-0.0675492137670517,0.0598922297358512,0
219781,-0.0023290950339287,0.000453212094726,1.0013684034347534,-0.0999337583780288,-0.0566048063337802,0.1927570551633834,9.411436622031032e-05,-0.0003404087619856,0.0256339255720376,0.1434279680252075,-0.0808431133627891,0.0649305060505867,0
219791,-0.0016790489898994,0.0014285438228398,1.0009499788284302,0.082662895321846,0.3368815779685974,-0.2034498304128646,0.0001103966060327,-0.0003679341753013,0.025635490193963,0.1442554891109466,-0.0819295272231102,0.0629323050379753,0
219881,0.0008733819704502,0.0031486335210502,0.9970865845680236,-0.1902484148740768,0.4906350672245025,0.1630962044000625,0.0002784498501569,-0.0006697626085951,0.0267930552363395,0.1458883136510849,-0.0852820724248886,0.0668588951230049,0
219931,0.001707287156023,0.0016010319814085,1.001840591430664,0.2721805274486542,0.2248864918947219,0.0959975197911262,8.39174390421249e-05,-0.0003368971811141,0.0270776953548192,0.1384211331605911,-0.0843439027667045,0.0691503882408142,0
219941,-0.0005645758938044,0.0012730755843222,1.0009857416152954,-0.0156477056443691,-0.2938935756683349,0.0563098937273025,8.392360541620292e-06,0.0010122455423697,0.0262924376875162,0.1167631149291992,-0.0845068022608757,0.0691065117716789,0
220091,8.731627167435363e-05,0.0041577289812266,1.0012083053588867,0.1290261149406433,-0.1021061539649963,-0.0462453365325927,-6.148954707896337e-05,0.0009978278540074,0.0261646453291177,0.1160182803869247,-0.0848308578133583,0.0724797323346138,0
220091,8.731627167435363e-05,0.0041577289812266,1.0012083053588867,0.1290261149406433,-0.1021061539649963,-0.0462453365325927,-6.148954707896337e-05,0.0009978278540074,0.0261646453291177,0.1160182803869247,-0.0848308578133583,0.0724797323346138,0
220171,-0.0020043978001922,0.0019756432157009,1.0020701885223389,0.1945543140172958,0.0055209160782396,-0.1098724901676178,-0.0001570104941492,-1.147737384599168e-05,0.027710611000657,0.1361710429191589,-0.0786048099398613,0.0766633674502372,0
220231,0.0001546204439364,0.0005186322377994,1.0004923343658447,-0.1342743486166,-0.1111222952604293,0.0454099811613559,2.0684456103481355e-07,-9.991994738811628e-05,0.0272195897996425,0.1349336802959442,-0.0801484659314155,0.0767579302191734,0
220311,-0.0006620337371714,0.0010122482199221,1.0007667541503906,-0.0835464596748352,-0.2508671581745147,-0.0047294218093156,-6.450375803979114e-05,-7.044531957944855e-05,0.0273617748171091,0.133370891213417,-0.0785557776689529,0.0796563550829887,0
220381,-0.000963257451076,-0.0001480136706959,1.0001647472381592,0.1783491671085357,0.2264949679374694,0.0445150211453437,0.0002438277879264,-0.0002671362890396,0.0265424791723489,0.1367145180702209,-0.0820120051503181,0.0835919752717018,0
