timestamp,TimeUS,ACCx
89.21004800,89210048,-0.1149216815829277
89.21057000,89210570,-0.11013327538967133
89.21109800,89211098,-0.11013327538967133
89.21162100,89211621,-0.1149216815829277
89.21214400,89212144,-0.1149216815829277
89.21266800,89212668,-0.12449848651885986
89.21325600,89213256,-0.12928688526153564
89.21378200,89213782,-0.13407529890537262
89.21432800,89214328,-0.12449848651885986
89.21434800,89214348,-0.11971008777618408
89.21483800,89214838,-0.1149216815829277
89.21548600,89215486,-0.11971008777618408
89.21604800,89216048,-0.11971008777618408
89.21657500,89216575,-0.12449848651885986
89.21709700,89217097,-0.12928688526153564
89.21762100,89217621,-0.11971008777618408
89.21819800,89218198,-0.1149216815829277
89.21867400,89218674,-0.11013327538967133
89.21919500,89219195,-0.1149216815829277
89.21971800,89219718,-0.1149216815829277
89.22024500,89220245,-0.1149216815829277
89.22077300,89220773,-0.11971008777618408
89.22130100,89221301,-0.11971008777618408
89.22182100,89221821,-0.1149216815829277
89.22234300,89222343,-0.11013327538967133
89.22302700,89223027,-0.11013327538967133
89.22304700,89223047,-0.1149216815829277
89.22356100,89223561,-0.11971008777618408
89.22407900,89224079,-0.1149216815829277
89.22460400,89224604,-0.11013327538967133
89.22512600,89225126,-0.1149216815829277
89.22570000,89225700,-0.1149216815829277
89.22650600,89226506,-0.1149216815829277
90.48007000,90480070,-0.13407529890537262
90.48009000,90480090,-0.019153613597154617
90.48056700,90480567,-0.038307227194309235
90.48109400,90481094,-0.038307227194309235
90.48161600,90481616,-0.033518824726343155
90.48213800,90482138,-0.05267243832349777
90.48266200,90482662,-0.07661445438861847
90.48325400,90483254,-0.090979665517807
90.48377400,90483774,-0.10055647045373917
90.48429600,90484296,-0.11013327538967133
90.48482600,90484826,-0.1149216815829277
90.48534800,90485348,-0.11971008777618408
90.48605600,90486056,-0.11971008777618408
90.48658100,90486581,-0.1149216815829277
90.48710600,90487106,-0.10534487664699554
90.48765700,90487657,-0.10534487664699554
90.48767900,90487679,-0.11013327538967133
90.48819800,90488198,-0.1149216815829277
90.48868200,90488682,-0.1149216815829277
90.48920800,90489208,-0.1149216815829277
90.48972900,90489729,-0.11013327538967133
90.49025300,90490253,-0.11013327538967133
90.49078400,90490784,-0.1149216815829277
90.49131500,90491315,-0.11971008777618408
90.49183200,90491832,-0.11971008777618408
90.49253800,90492538,-0.11971008777618408
90.49305900,90493059,-0.11971008777618408
90.49358800,90493588,-0.11971008777618408
90.49410900,90494109,-0.11971008777618408
90.49463100,90494631,-0.11971008777618408
90.49515400,90495154,-0.12449848651885986
90.49574100,90495741,-0.12928688526153564
90.49629100,90496291,-0.12928688526153564
90.49631500,90496315,-0.12928688526153564
90.49678400,90496784,-0.14365209639072418
90.49732000,90497320,-0.15801730751991272
90.49784400,90497844,-0.15801730751991272
90.49856000,90498560,-0.15801730751991272
90.49908500,90499085,-0.15322890877723694
90.49960400,90499604,-0.14365209639072418
90.50013500,90500135,-0.12928688526153564
90.50070100,90500701,-0.12449848651885986
90.50119600,90501196,-0.11971008777618408
90.50172400,90501724,-0.11971008777618408
90.50224700,90502247,-0.12449848651885986
90.50277100,90502771,-0.12449848651885986
90.50331800,90503318,-0.11971008777618408
90.50385500,90503855,-0.1149216815829277
90.50387800,90503878,-0.1149216815829277
90.50434800,90504348,-0.11971008777618408
90.50503700,90505037,-0.11971008777618408
90.50556900,90505569,-0.12449848651885986
90.50608900,90506089,-0.12449848651885986
90.50661200,90506612,-0.1149216815829277
90.50713500,90507135,-0.10534487664699554
90.50765800,90507658,-0.10055647045373917
90.50825000,90508250,-0.10534487664699554
90.50877400,90508774,-0.11013327538967133
90.50929600,90509296,-0.11013327538967133
90.50982800,90509828,-0.10534487664699554
90.51036000,90510360,-0.11013327538967133
90.51107900,90511079,-0.1149216815829277
90.51110000,90511100,-0.11971008777618408
90.51160900,90511609,-0.11971008777618408
90.51209900,90512099,-0.1149216815829277
90.51262900,90512629,-0.11013327538967133
90.51320200,90513202,-0.11013327538967133
90.51368300,90513683,-0.10534487664699554
90.51420600,90514206,-0.11013327538967133
90.51473100,90514731,-0.11971008777618408
90.51525600,90515256,-0.12928688526153564
90.51578400,90515784,-0.12928688526153564
90.51634300,90516343,-0.12449848651885986
90.51683900,90516839,-0.12449848651885986
90.51755700,90517557,-0.12928688526153564
90.51757700,90517577,-0.12928688526153564
90.51805600,90518056,-0.13407529890537262
90.51858600,90518586,-0.13407529890537262
90.51911200,90519112,-0.13407529890537262
90.51963100,90519631,-0.12928688526153564
90.52016700,90520167,-0.12449848651885986
90.52075400,90520754,-0.11971008777618408
90.52128000,90521280,-0.12449848651885986
90.52180800,90521808,-0.12449848651885986
90.52234200,90522342,-0.11971008777618408
90.52305100,90523051,-0.11971008777618408
90.52307200,90523072,-0.11971008777618408
90.52355600,90523556,-0.12449848651885986
90.52408300,90524083,-0.12928688526153564
90.52460100,90524601,-0.13407529890537262
90.52513000,90525130,-0.12928688526153564
90.52569800,90525698,-0.11971008777618408
90.52618000,90526180,-0.1149216815829277
90.52670600,90526706,-0.11013327538967133
90.52722500,90527225,-0.11013327538967133
90.52775200,90527752,-0.1149216815829277
90.52828100,90528281,-0.1149216815829277
90.52880700,90528807,-0.11013327538967133
90.52932900,90529329,-0.10534487664699554
90.52991200,90529912,-0.1149216815829277
90.53052900,90530529,-0.11971008777618408
90.53109400,90531094,-0.11971008777618408
90.53161500,90531615,-0.11971008777618408
90.53216300,90532163,-0.12449848651885986
90.53218300,90532183,-0.12928688526153564
90.53266000,90532660,-0.12928688526153564
