timestamp,TimeUS,ACCx,TimeUS2,ACCx2
70.46808400,70468084,-0.3364141583442688,70468084,-0.3364141583442688
70.47068900,70470689,-0.3364141583442688,70470689,-0.3364141583442688
70.47329700,70473297,-0.3412025570869446,70473297,-0.3412025570869446
70.47590300,70475903,-0.34599095582962036,70475903,-0.34599095582962036
70.47850400,70478504,-0.3507794141769409,70478504,-0.3507794141769409
70.48111100,70481111,-0.3507794141769409,70481111,-0.3507794141769409
70.48309800,70483098,-0.3507794141769409,70483098,-0.3507794141769409
70.48570400,70485704,-0.3507794141769409,70485704,-0.3507794141769409
70.48831100,70488311,-0.34599095582962036,70488311,-0.34599095582962036
70.49091700,70490917,-0.3507794141769409,70490917,-0.3507794141769409
70.49353100,70493531,-0.3412025570869446,70493531,-0.3412025570869446
70.49613100,70496131,-0.34599095582962036,70496131,-0.34599095582962036
70.49873800,70498738,-0.3412025570869446,70498738,-0.3412025570869446
70.50134100,70501341,-0.3412025570869446,70501341,-0.3412025570869446
70.50332200,70503322,-0.3364141583442688,70503322,-0.3364141583442688
70.50591800,70505918,-0.331625759601593,70505918,-0.331625759601593
70.50853200,70508532,-0.331625759601593,70508532,-0.331625759601593
70.51113500,70511135,-0.3364141583442688,70511135,-0.3364141583442688
70.51374700,70513747,-0.3412025570869446,70513747,-0.3412025570869446
70.51634400,70516344,-0.3507794141769409,70516344,-0.3507794141769409
70.51895400,70518954,-0.3555678129196167,70518954,-0.3555678129196167
70.52155900,70521559,-0.3603562116622925,70521559,-0.3603562116622925
70.52353800,70523538,-0.3603562116622925,70523538,-0.3603562116622925
70.52614300,70526143,-0.3555678129196167,70526143,-0.3555678129196167
70.52874700,70528747,-0.3555678129196167,70528747,-0.3555678129196167
70.53135700,70531357,-0.3507794141769409,70531357,-0.3507794141769409
70.53396800,70533968,-0.34599095582962036,70533968,-0.34599095582962036
70.53656700,70536567,-0.34599095582962036,70536567,-0.34599095582962036
70.53917500,70539175,-0.3412025570869446,70539175,-0.3412025570869446
70.54177800,70541778,-0.3412025570869446,70541778,-0.3412025570869446
70.54375300,70543753,-0.3364141583442688,70543753,-0.3364141583442688
70.54635800,70546358,-0.3412025570869446,70546358,-0.3412025570869446
70.54896300,70548963,-0.3364141583442688,70548963,-0.3364141583442688
70.55156900,70551569,-0.3364141583442688,70551569,-0.3364141583442688
70.55418700,70554187,-0.3364141583442688,70554187,-0.3364141583442688
70.55678900,70556789,-0.331625759601593,70556789,-0.331625759601593
70.55939800,70559398,-0.331625759601593,70559398,-0.331625759601593
70.56199800,70561998,-0.331625759601593,70561998,-0.331625759601593
70.56398100,70563981,-0.3364141583442688,70563981,-0.3364141583442688
70.56657900,70566579,-0.3364141583442688,70566579,-0.3364141583442688
70.56919100,70569191,-0.3364141583442688,70569191,-0.3364141583442688
70.57179500,70571795,-0.3412025570869446,70571795,-0.3412025570869446
70.57440700,70574407,-0.3412025570869446,70574407,-0.3412025570869446
70.57701000,70577010,-0.34599095582962036,70577010,-0.34599095582962036
70.57961900,70579619,-0.3507794141769409,70579619,-0.3507794141769409
70.58221700,70582217,-0.3603562116622925,70582217,-0.3603562116622925
70.58419500,70584195,-0.36514461040496826,70584195,-0.36514461040496826
70.58680700,70586807,-0.36993300914764404,70586807,-0.36993300914764404
70.58940900,70589409,-0.36993300914764404,70589409,-0.36993300914764404
70.59200300,70592003,-0.36514461040496826,70592003,-0.36514461040496826
70.59460900,70594609,-0.3603562116622925,70594609,-0.3603562116622925
70.59721700,70597217,-0.3507794141769409,70597217,-0.3507794141769409
70.59982100,70599821,-0.3507794141769409,70599821,-0.3507794141769409
70.60242400,70602424,-0.34599095582962036,70602424,-0.34599095582962036
70.60503800,70605038,-0.3507794141769409,70605038,-0.3507794141769409
70.60703300,70607033,-0.3555678129196167,70607033,-0.3555678129196167
70.60964000,70609640,-0.3603562116622925,70609640,-0.3603562116622925
70.61225100,70612251,-0.36514461040496826,70612251,-0.36514461040496826
70.61485200,70614852,-0.3603562116622925,70614852,-0.3603562116622925
70.61745400,70617454,-0.3555678129196167,70617454,-0.3555678129196167
70.62006300,70620063,-0.3507794141769409,70620063,-0.3507794141769409
70.62266700,70622667,-0.3507794141769409,70622667,-0.3507794141769409
70.62527900,70625279,-0.3507794141769409,70625279,-0.3507794141769409
70.62725800,70627258,-0.3412025570869446,70627258,-0.3412025570869446
70.62986300,70629863,-0.3412025570869446,70629863,-0.3412025570869446
70.63247400,70632474,-0.3412025570869446,70632474,-0.3412025570869446
70.63507700,70635077,-0.3412025570869446,70635077,-0.3412025570869446
70.63768100,70637681,-0.34599095582962036,70637681,-0.34599095582962036
70.64028500,70640285,-0.34599095582962036,70640285,-0.34599095582962036
70.64289700,70642897,-0.34599095582962036,70642897,-0.34599095582962036
70.64488700,70644887,-0.3412025570869446,70644887,-0.3412025570869446
70.64748900,70647489,-0.3364141583442688,70647489,-0.3364141583442688
70.65010300,70650103,-0.331625759601593,70650103,-0.331625759601593
70.65270400,70652704,-0.32683736085891724,70652704,-0.32683736085891724
70.65531800,70655318,-0.331625759601593,70655318,-0.331625759601593
70.65792000,70657920,-0.32683736085891724,70657920,-0.32683736085891724
70.66052300,70660523,-0.3364141583442688,70660523,-0.3364141583442688
70.66312800,70663128,-0.3364141583442688,70663128,-0.3364141583442688
70.66574000,70665740,-0.3412025570869446,70665740,-0.3412025570869446
70.66772100,70667721,-0.34599095582962036,70667721,-0.34599095582962036
70.67032600,70670326,-0.3507794141769409,70670326,-0.3507794141769409
70.67293400,70672934,-0.3555678129196167,70672934,-0.3555678129196167
70.67553600,70675536,-0.3555678129196167,70675536,-0.3555678129196167
70.67813900,70678139,-0.3507794141769409,70678139,-0.3507794141769409
70.68074200,70680742,-0.34599095582962036,70680742,-0.34599095582962036
70.68335000,70683350,-0.3412025570869446,70683350,-0.3412025570869446
