timestamp,TimeUS,Ground_Truth,TimeUS2,Ground_Truth2
65.05963600,65059636,2
65.06036400,65060364,2
65.06098600,65060986,2
65.06161100,65061611,2
65.06223900,65062239,2
65.06296400,65062964,2
65.06359000,65063590,2
65.06421500,65064215,2
65.06483900,65064839,2
65.06556900,65065569,2
65.06619400,65066194,2
65.06682000,65066820,2
65.06744500,65067445,2
65.06818200,65068182,2
65.06879600,65068796,2
65.06942400,65069424,2
65.07004600,65070046,2
65.07077300,65070773,2
65.07139900,65071399,2
65.07202300,65072023,2
65.07275000,65072750,2
65.07337700,65073377,2
65.07400000,65074000,2
65.07462600,65074626,2
65.07535300,65075353,2
65.07597800,65075978,2
65.07660100,65076601,2
65.07722600,65077226,2
65.07796200,65077962,2
65.07857800,65078578,2
65.07920300,65079203,2
65.07982700,65079827,2
65.08055300,65080553,2
65.08117700,65081177,2
65.08180300,65081803,2
65.08242900,65082429,2
65.08315500,65083155,2
65.08378000,65083780,2
65.08441300,65084413,2
65.08502900,65085029,2
65.08575700,65085757,2
65.08638000,65086380,2
65.08700400,65087004,2
65.08763000,65087630,2
65.08836400,65088364,2
65.08898000,65088980,2
65.08960600,65089606,2
65.09022900,65090229,2
65.09096100,65090961,2
65.09158600,65091586,2
65.09221100,65092211,2
65.09293800,,,,
65.23528700,65235287,2,65235287,2
65.23589900,65235899,2,65235899,2
65.23652400,65236524,2,65236524,2
65.23725500,65237255,2,65237255,2
65.23787700,65237877,2,65237877,2
65.23850200,65238502,2,65238502,2
65.23912500,65239125,2,65239125,2
65.23985400,65239854,2,65239854,2
65.24047900,65240479,2,65240479,2
65.24110200,65241102,2,65241102,2
65.24172700,65241727,2,65241727,2
65.24245400,65242454,2,65242454,2
65.24307900,65243079,2,65243079,2
65.24370500,65243705,2,65243705,2
65.24432900,65244329,2,65244329,2
65.24506100,65245061,2,65245061,2
65.24568500,65245685,2,65245685,2
65.24631000,65246310,2,65246310,2
65.24693300,65246933,2,65246933,2
65.24766200,65247662,2,65247662,2
65.24828500,65248285,2,65248285,2
65.24891200,65248912,2,65248912,2
65.24953900,65249539,2,65249539,2
65.25027100,65250271,2,65250271,2
65.25089700,65250897,2,65250897,2
65.25153000,65251530,2,65251530,2
65.25225800,65252258,2,65252258,2
65.25288300,65252883,2,65252883,2
65.25350800,65253508,2,65253508,2
65.25413300,65254133,2,65254133,2
65.25485800,65254858,2,65254858,2
65.25548300,65255483,2,65255483,2
65.25610800,65256108,2,65256108,2
65.25673300,65256733,2,65256733,2
65.25746400,65257464,2,65257464,2
65.25808800,65258088,2,65258088,2
65.25871400,65258714,2,65258714,2
65.25934300,65259343,2,65259343,2
65.26007700,65260077,2,65260077,2
65.26070200,65260702,2,65260702,2
65.26132700,65261327,2,65261327,2
65.26195200,65261952,2,65261952,2
65.26268000,65262680,2,65262680,2
65.26330400,65263304,2,65263304,2
65.26393400,65263934,2,65263934,2
65.26455500,65264555,2,65264555,2
65.26528300,65265283,2,65265283,2
65.26590900,65265909,2,65265909,2
65.26653300,65266533,2,65266533,2
65.26715800,65267158,2,65267158,2
65.26788900,65267889,2,65267889,2
65.26851400,65268514,2,65268514,2
65.26913800,65269138,2,65269138,2
65.26976400,65269764,2,65269764,2
65.27049700,65270497,2,65270497,2
65.27112200,65271122,2,65271122,2
65.27174400,65271744,2,65271744,2
65.27248100,65272481,2,65272481,2
65.27310700,65273107,2,65273107,2
65.27373000,65273730,2,65273730,2
65.27436000,65274360,2,65274360,2
65.27509000,65275090,2,65275090,2
65.27571500,65275715,2,65275715,2
65.27633900,65276339,2,65276339,2
65.27696600,65276966,2,65276966,2
65.27769700,65277697,2,65277697,2
65.27832200,65278322,2,65278322,2
65.27894600,65278946,2,65278946,2
65.27958000,65279580,2,65279580,2
65.28031300,65280313,2,65280313,2
65.28093900,65280939,2,65280939,2
65.28156300,65281563,2,65281563,2
65.28218700,65282187,2,65282187,2
65.28291700,65282917,2,65282917,2
65.28354000,65283540,2,65283540,2
65.28416500,65284165,2,65284165,2
65.28478900,65284789,2,65284789,2
65.28552600,65285526,2,65285526,2
65.28615300,65286153,2,65286153,2
65.28677600,65286776,2,65286776,2
65.28741100,65287411,2,65287411,2
65.28814100,65288141,2,65288141,2
65.28876400,65288764,2,65288764,2
65.28938900,65289389,2,65289389,2
65.29001400,65290014,2,65290014,2
65.29074500,65290745,2,65290745,2
65.29137000,65291370,2,65291370,2
65.29199400,65291994,2,65291994,2
65.29272200,65292722,2,65292722,2
65.29334600,65293346,2,65293346,2
65.29397000,65293970,2,65293970,2
65.29459600,65294596,2,65294596,2
65.29552800,65295528,2,65295528,2
65.29594900,65295949,2,65295949,2
65.29657400,65296574,2,65296574,2
65.29720100,65297201,2,65297201,2
65.29792600,65297926,2,65297926,2
65.29855100,65298551,2,65298551,2
65.29917600,65299176,2,65299176,2
65.29980000,65299800,2,65299800,2
65.30053500,65300535,2,65300535,2
65.30116000,65301160,2,65301160,2
65.30178600,65301786,2,65301786,2
65.30241200,65302412,2,65302412,2
65.30314200,65303142,2,65303142,2
65.30376700,65303767,2,65303767,2
65.30439800,65304398,2,65304398,2
65.30501600,65305016,2,65305016,2
65.30575000,65305750,2,65305750,2
65.30637400,65306374,2,65306374,2
65.30699600,65306996,2,65306996,2
65.30763000,65307630,2,65307630,2
65.30835800,65308358,2,65308358,2
65.30898200,65308982,2,65308982,2
65.30961000,65309610,2,65309610,2
65.31023300,65310233,2,65310233,2
65.31096700,65310967,2,65310967,2
65.31159100,65311591,2,65311591,2
65.31221600,65312216,2,65312216,2
65.31294600,65312946,2,65312946,2
65.31357100,65313571,2,65313571,2
65.31419600,65314196,2,65314196,2
65.31482600,65314826,2,65314826,2
65.31555400,65315554,2,65315554,2
65.31618200,65316182,2,65316182,2
65.31680500,65316805,2,65316805,2
65.31742700,65317427,2,65317427,2
65.31815500,65318155,2,65318155,2
65.31877700,65318777,2,65318777,2
65.31940800,65319408,2,65319408,2
65.32002900,65320029,2,65320029,2
65.32075600,65320756,2,65320756,2
65.32138000,65321380,2,65321380,2
65.32201300,65322013,2,65322013,2
65.32263000,65322630,2,65322630,2
65.32336200,65323362,2,65323362,2
65.32398500,65323985,2,65323985,2
65.32460900,65324609,2,65324609,2
65.32523300,65325233,2,65325233,2
65.32596500,65325965,2,65325965,2
65.32659000,65326590,2,65326590,2
65.32722300,65327223,2,65327223,2
65.32783900,65327839,2,65327839,2
65.32856800,65328568,2,65328568,2
65.32919900,65329199,2,65329199,2
65.32981900,65329819,2,65329819,2
65.33044900,65330449,2,65330449,2
65.33120100,65331201,2,65331201,2
65.33182000,65331820,2,65331820,2
65.33244400,65332444,2,65332444,2
65.33317200,65333172,2,65333172,2
65.33379700,65333797,2,65333797,2
65.33442000,65334420,2,65334420,2
65.33504700,65335047,2,65335047,2
65.33577900,65335779,2,65335779,2
65.33640200,65336402,2,65336402,2
65.33702500,65337025,2,65337025,2
65.33764800,65337648,2,65337648,2
65.33837700,65338377,2,65338377,2
65.33900200,65339002,2,65339002,2
65.33962600,65339626,2,65339626,2
65.34025100,65340251,2,65340251,2
65.34098800,65340988,2,65340988,2
65.34161100,65341611,2,65341611,2
65.34223400,65342234,2,65342234,2
65.34286000,65342860,2,65342860,2
65.34359000,65343590,2,65343590,2
65.34420900,65344209,2,65344209,2
65.34483500,65344835,2,65344835,2
65.34546200,65345462,2,65345462,2
65.34619300,65346193,2,65346193,2
65.34682100,65346821,2,65346821,2
65.34744500,65347445,2,65347445,2
65.34806900,65348069,2,65348069,2
65.34880000,65348800,2,65348800,2
65.34942100,65349421,2,65349421,2
65.35004600,65350046,2,65350046,2
65.35068100,65350681,2,65350681,2
65.35141400,65351414,2,65351414,2
65.35203600,65352036,2,65352036,2
65.35266100,65352661,2,65352661,2
65.35339600,65353396,2,65353396,2
65.35402000,65354020,2,65354020,2
65.35465300,65354653,2,65354653,2
65.35527100,65355271,2,65355271,2
65.35600000,65356000,2,65356000,2
65.35662300,65356623,2,65356623,2
65.35724600,65357246,2,65357246,2
65.35787000,65357870,2,65357870,2
65.35859600,65358596,2,65358596,2
65.35922100,65359221,2,65359221,2
65.35984600,65359846,2,65359846,2
65.36047600,65360476,2,65360476,2
65.36120700,65361207,2,65361207,2
65.36183300,65361833,2,65361833,2
65.36245700,65362457,2,65362457,2
65.36308300,65363083,2,65363083,2
65.36381000,65363810,2,65363810,2
65.36443600,65364436,2,65364436,2
65.36507100,65365071,2,65365071,2
65.36569300,65365693,2,65365693,2
65.36642200,65366422,2,65366422,2
65.36704900,65367049,2,65367049,2
65.36766800,65367668,2,65367668,2
65.36829400,65368294,2,65368294,2
65.36901900,65369019,2,65369019,2
65.36964400,65369644,2,65369644,2
65.37026900,65370269,2,65370269,2
65.37089700,65370897,2,65370897,2
65.37162500,65371625,2,65371625,2
65.37225100,65372251,2,65372251,2
65.37287600,65372876,2,65372876,2
65.37360700,65373607,2,65373607,2
65.37423200,65374232,2,65374232,2
65.37485500,65374855,2,65374855,2
65.37548300,65375483,2,65375483,2
65.37621300,65376213,2,65376213,2
65.37683700,65376837,2,65376837,2
65.37746200,65377462,2,65377462,2
65.37808800,65378088,2,65378088,2
65.37881400,65378814,2,65378814,2
65.37943900,65379439,2,65379439,2
65.38006400,65380064,2,65380064,2
65.38069700,65380697,2,65380697,2
65.38142300,65381423,2,65381423,2
65.38205000,65382050,2,65382050,2
65.38267800,65382678,2,65382678,2
65.38329800,65383298,2,65383298,2
65.38402800,65384028,2,65384028,2
65.38465100,65384651,2,65384651,2
65.38527800,65385278,2,65385278,2
65.38590200,65385902,2,65385902,2
65.38663100,65386631,2,65386631,2
65.38725500,65387255,2,65387255,2
65.38787800,65387878,2,65387878,2
65.38850500,65388505,2,65388505,2
65.38923500,65389235,2,65389235,2
65.38985800,65389858,2,65389858,2
65.39048500,65390485,2,65390485,2
65.39111300,65391113,2,65391113,2
65.39185300,65391853,2,65391853,2
65.39247800,65392478,2,65392478,2
65.39310200,65393102,2,65393102,2
65.39384700,65393847,2,65393847,2
65.39447100,65394471,2,65394471,2
65.39509500,65395095,2,65395095,2
65.39572000,65395720,2,65395720,2
65.39665100,65396651,2,65396651,2
65.39707200,65397072,2,65397072,2
65.39769700,65397697,2,65397697,2
65.39832200,65398322,2,65398322,2
65.39904900,65399049,2,65399049,2
65.39967300,65399673,2,65399673,2
65.40029700,65400297,2,65400297,2
65.40092400,65400924,2,65400924,2
65.40165100,65401651,2,65401651,2
65.40227600,65402276,2,65402276,2
65.40290500,65402905,2,65402905,2
65.40352500,65403525,2,65403525,2
65.40425400,65404254,2,65404254,2
65.40487700,65404877,2,65404877,2
65.40550500,65405505,2,65405505,2
65.40613600,65406136,2,65406136,2
65.40687100,65406871,2,65406871,2
65.40749700,65407497,2,65407497,2
65.40812000,65408120,2,65408120,2
65.40874800,65408748,2,65408748,2
65.40947400,65409474,2,65409474,2
65.41009800,65410098,2,65410098,2
65.41072300,65410723,2,65410723,2
65.41134800,65411348,2,65411348,2
65.41207700,65412077,2,65412077,2
65.41270200,65412702,2,65412702,2
65.41333100,65413331,2,65413331,2
65.41406100,65414061,2,65414061,2
65.41468700,65414687,2,65414687,2
65.41531200,65415312,2,65415312,2
65.41593700,65415937,2,65415937,2
65.41666600,65416666,2,65416666,2
65.41729200,65417292,2,65417292,2
65.41791800,65417918,2,65417918,2
65.41854100,65418541,2,65418541,2
65.41926800,65419268,2,65419268,2
65.41989300,65419893,2,65419893,2
65.42051900,65420519,2,65420519,2
65.42114500,65421145,2,65421145,2
65.42187600,65421876,2,65421876,2
65.42250200,65422502,2,65422502,2
65.42312600,65423126,2,65423126,2
65.42375000,65423750,2,65423750,2
65.42448500,65424485,2,65424485,2
65.42511100,65425111,2,65425111,2
65.42573600,65425736,2,65425736,2
65.42636200,65426362,2,65426362,2
65.42709000,65427090,2,65427090,2
65.42771400,65427714,2,65427714,2
65.42833900,65428339,2,65428339,2
65.42896300,65428963,2,65428963,2
65.42969100,65429691,2,65429691,2
65.43031600,65430316,2,65430316,2
65.43094100,65430941,2,65430941,2
65.43156700,65431567,2,65431567,2
65.43229700,65432297,2,65432297,2
65.43291900,65432919,2,65432919,2
65.43354700,65433547,2,65433547,2
65.43428000,65434280,2,65434280,2
65.43489800,65434898,2,65434898,2
65.43552300,65435523,2,65435523,2
65.43614700,65436147,2,65436147,2
65.43688300,65436883,2,65436883,2
65.43750700,65437507,2,65437507,2
65.43812900,65438129,2,65438129,2
65.43875700,65438757,2,65438757,2
65.43948800,65439488,2,65439488,2
65.44011100,65440111,2,65440111,2
65.44073500,65440735,2,65440735,2
65.44136400,65441364,2,65441364,2
65.44209500,65442095,2,65442095,2
65.44271800,65442718,2,65442718,2
65.44334600,65443346,2,65443346,2
65.44396900,65443969,2,65443969,2
65.44469900,65444699,2,65444699,2
65.44532100,65445321,2,65445321,2
65.44594800,65445948,2,65445948,2
65.44657100,65446571,2,65446571,2
65.44730400,65447304,2,65447304,2
65.44792900,65447929,2,65447929,2
65.44855300,65448553,2,65448553,2
65.44917900,65449179,2,65449179,2
65.44990900,65449909,2,65449909,2
65.45053400,65450534,2,65450534,2
65.45116200,65451162,2,65451162,2
65.45178300,65451783,2,65451783,2
65.45251200,65452512,2,65452512,2
65.45313600,65453136,2,65453136,2
65.45376200,65453762,2,65453762,2
65.45448900,65454489,2,65454489,2
65.45511500,65455115,2,65455115,2
65.45573800,65455738,2,65455738,2
65.45636500,65456365,2,65456365,2
65.45709600,65457096,2,65457096,2
65.45772100,65457721,2,65457721,2
65.45834900,65458349,2,65458349,2
65.45896900,65458969,2,65458969,2
65.45969600,65459696,2,65459696,2
65.46032300,65460323,2,65460323,2
65.46094600,65460946,2,65460946,2
65.46157400,65461574,2,65461574,2
65.46230300,65462303,2,65462303,2
65.46292900,65462929,2,65462929,2
65.46356000,65463560,2,65463560,2
65.46417800,65464178,2,65464178,2
65.46490600,65464906,2,65464906,2
65.46553000,65465530,2,65465530,2
65.46615900,65466159,2,65466159,2
65.46678100,65466781,2,65466781,2
65.46751400,65467514,2,65467514,2
65.46813800,65468138,2,65468138,2
65.46876200,65468762,2,65468762,2
65.46938800,65469388,2,65469388,2
65.47011900,65470119,2,65470119,2
65.47074300,65470743,2,65470743,2
65.47137000,65471370,2,65471370,2
65.47199300,65471993,2,65471993,2
65.47272700,65472727,2,65472727,2
65.47335100,65473351,2,65473351,2
65.47397600,65473976,2,65473976,2
65.47460200,65474602,2,65474602,2
65.47533100,65475331,2,65475331,2
65.47595500,65475955,2,65475955,2
65.47658100,65476581,2,65476581,2
65.47731200,65477312,2,65477312,2
65.47793600,65477936,2,65477936,2
65.47856000,65478560,2,65478560,2
65.47918900,65479189,2,65479189,2
65.47991700,65479917,2,65479917,2
65.48054100,65480541,2,65480541,2
65.48116700,65481167,2,65481167,2
65.48179200,65481792,2,65481792,2
65.48252200,65482522,2,65482522,2
65.48315000,65483150,2,65483150,2
65.48377100,65483771,2,65483771,2
65.48440700,65484407,2,65484407,2
65.48513600,65485136,2,65485136,2
65.48576200,65485762,2,65485762,2
65.48638600,65486386,2,65486386,2
65.48701000,65487010,2,65487010,2
65.48774000,65487740,2,65487740,2
65.48836500,65488365,2,65488365,2
65.48899700,65488997,2,65488997,2
65.48961500,65489615,2,65489615,2
65.49035100,65490351,2,65490351,2
65.49096900,65490969,2,65490969,2
65.49159500,65491595,2,65491595,2
65.49221800,65492218,2,65492218,2
65.49295100,65492951,2,65492951,2
65.49357400,65493574,2,65493574,2
65.49419800,65494198,2,65494198,2
65.49482300,65494823,2,65494823,2
65.49555600,65495556,2,65495556,2
65.49618000,65496180,2,65496180,2
65.49680000,65496800,2,65496800,2
65.49752700,65497527,2,65497527,2
65.49815800,65498158,2,65498158,2
65.49878100,65498781,2,65498781,2
65.49940300,65499403,2,65499403,2
65.50013300,65500133,2,65500133,2
65.50076500,65500765,2,65500765,2
65.50138300,65501383,2,65501383,2
65.50200900,65502009,2,65502009,2
65.50274800,65502748,2,65502748,2
65.50337000,65503370,2,65503370,2
65.50399400,65503994,2,65503994,2
65.50461900,65504619,2,65504619,2
65.50534900,65505349,2,65505349,2
65.50598000,65505980,2,65505980,2
65.50659800,65506598,2,65506598,2
65.50722600,65507226,2,65507226,2
65.50795900,65507959,2,65507959,2
65.50858300,65508583,2,65508583,2
65.50921700,65509217,2,65509217,2
65.50983400,65509834,2,65509834,2
65.51056200,65510562,2,65510562,2
65.51118800,65511188,2,65511188,2
65.51181200,65511812,2,65511812,2
65.51243700,65512437,2,65512437,2
65.51316800,65513168,2,65513168,2
65.51379200,65513792,2,65513792,2
65.51441800,65514418,2,65514418,2
65.51504200,65515042,2,65515042,2
65.51578000,65515780,2,65515780,2
65.51639600,65516396,2,65516396,2
65.51702000,65517020,2,65517020,2
65.51774800,65517748,2,65517748,2
65.51837300,65518373,2,65518373,2
65.51899600,65518996,2,65518996,2
65.51962000,65519620,2,65519620,2
65.52035000,65520350,2,65520350,2
65.52097200,65520972,2,65520972,2
65.52159500,65521595,2,65521595,2
65.52222100,65522221,2,65522221,2
65.52294800,65522948,2,65522948,2
65.52357400,65523574,2,65523574,2
65.52419700,65524197,2,65524197,2
65.52482500,65524825,2,65524825,2
65.52555700,65525557,2,65525557,2
65.52617900,65526179,2,65526179,2
65.52680800,65526808,2,65526808,2
65.52743000,65527430,2,65527430,2
65.52816200,65528162,2,65528162,2
65.52878700,65528787,2,65528787,2
65.52941100,65529411,2,65529411,2
65.53003600,65530036,2,65530036,2
65.53076200,65530762,2,65530762,2
65.53138600,65531386,2,65531386,2
65.53201500,65532015,2,65532015,2
65.53263900,65532639,2,65532639,2
65.53337600,65533376,2,65533376,2
65.53400300,65534003,2,65534003,2
65.53462000,65534620,2,65534620,2
65.53524600,65535246,2,65535246,2
65.53597200,65535972,2,65535972,2
65.53660000,65536600,2,65536600,2
65.53723100,65537231,2,65537231,2
65.53796200,65537962,2,65537962,2
65.53858500,65538585,2,65538585,2
65.53922200,65539222,2,65539222,2
65.53983300,65539833,2,65539833,2
65.54056200,65540562,2,65540562,2
65.54118500,65541185,2,65541185,2
65.54181300,65541813,2,65541813,2
65.54243700,65542437,2,65542437,2
65.54316800,65543168,2,65543168,2
65.54380100,65543801,2,65543801,2
65.54441700,65544417,2,65544417,2
65.54504300,65545043,2,65545043,2
65.54577000,65545770,2,65545770,2
65.54640400,65546404,2,65546404,2
65.54702000,65547020,2,65547020,2
65.54765300,65547653,2,65547653,2
65.54838500,65548385,2,65548385,2
65.54901100,65549011,2,65549011,2
65.54963400,65549634,2,65549634,2
65.55026300,65550263,2,65550263,2
65.55098900,65550989,2,65550989,2
65.55161600,65551616,2,65551616,2
65.55223800,65552238,2,65552238,2
65.55287500,65552875,2,65552875,2
65.55361200,65553612,2,65553612,2
65.55423100,65554231,2,65554231,2
65.55485400,65554854,2,65554854,2
65.55548100,65555481,2,65555481,2
65.55621100,65556211,2,65556211,2
65.55683600,65556836,2,65556836,2
65.55746000,65557460,2,65557460,2
65.55818500,65558185,2,65558185,2
65.55881100,65558811,2,65558811,2
65.55943700,65559437,2,65559437,2
65.56006000,65560060,2,65560060,2
65.56078800,65560788,2,65560788,2
65.56141300,65561413,2,65561413,2
65.56204300,65562043,2,65562043,2
65.56266300,65562663,2,65562663,2
65.56339600,65563396,2,65563396,2
65.56402100,65564021,2,65564021,2
65.56464600,65564646,2,65564646,2
65.56527500,65565275,2,65565275,2
65.56600900,65566009,2,65566009,2
65.56663000,65566630,2,65566630,2
65.56725900,65567259,2,65567259,2
65.56787600,65567876,2,65567876,2
65.56860600,65568606,2,65568606,2
65.56923000,65569230,2,65569230,2
65.56985600,65569856,2,65569856,2
65.57048000,65570480,2,65570480,2
65.57120700,65571207,2,65571207,2
65.57183100,65571831,2,65571831,2
65.57245700,65572457,2,65572457,2
65.57308700,65573087,2,65573087,2
65.57381700,65573817,2,65573817,2
65.57444200,65574442,2,65574442,2
65.57507400,65575074,2,65575074,2
65.57569100,65575691,2,65575691,2
65.57642000,65576420,2,65576420,2
65.57704500,65577045,2,65577045,2
65.57766900,65577669,2,65577669,2
65.57840100,65578401,2,65578401,2
65.57903200,65579032,2,65579032,2
65.57964900,65579649,2,65579649,2
65.58027400,65580274,2,65580274,2
65.58100100,65581001,2,65581001,2
65.58163000,65581630,2,65581630,2
65.58225000,65582250,2,65582250,2
65.58287800,65582878,2,65582878,2
65.58361400,65583614,2,65583614,2
65.58424100,65584241,2,65584241,2
65.58486400,65584864,2,65584864,2
65.58549000,65585490,2,65585490,2
65.58622100,65586221,2,65586221,2
65.58684400,65586844,2,65586844,2
65.58747000,65587470,2,65587470,2
65.58810200,65588102,2,65588102,2
65.58883300,65588833,2,65588833,2
65.58945900,65589459,2,65589459,2
65.59009000,65590090,2,65590090,2
65.59070800,65590708,2,65590708,2
65.59143700,65591437,2,65591437,2
65.59206000,65592060,2,65592060,2
65.59269100,65592691,2,65592691,2
65.59331000,65593310,2,65593310,2
65.59404100,65594041,2,65594041,2
65.59466500,65594665,2,65594665,2
65.59529100,65595291,2,65595291,2
65.59591500,65595915,2,65595915,2
65.59664500,65596645,2,65596645,2
65.59726800,65597268,2,65597268,2
65.59790100,65597901,2,65597901,2
65.59863200,65598632,2,65598632,2
65.59925700,65599257,2,65599257,2
65.59988600,65599886,2,65599886,2
65.60050600,65600506,2,65600506,2
65.60123300,65601233,2,65601233,2
65.60186100,65601861,2,65601861,2
65.60248800,65602488,2,65602488,2
65.60310700,65603107,2,65603107,2
65.60383800,65603838,2,65603838,2
65.60446200,65604462,2,65604462,2
65.60509000,65605090,2,65605090,2
65.60571300,65605713,2,65605713,2
65.60644900,65606449,2,65606449,2
65.60707800,65607078,2,65607078,2
65.60769800,65607698,2,65607698,2
65.60832300,65608323,2,65608323,2
65.60905200,65609052,2,65609052,2
65.60967500,65609675,2,65609675,2
65.61030600,65610306,2,65610306,2
65.61092400,65610924,2,65610924,2
65.61165000,65611650,2,65611650,2
65.61228400,65612284,2,65612284,2
65.61289900,65612899,2,65612899,2
65.61353100,65613531,2,65613531,2
65.61425900,65614259,2,65614259,2
65.61488700,65614887,2,65614887,2
65.61551000,65615510,2,65615510,2
65.61613700,65616137,2,65616137,2
65.61686700,65616867,2,65616867,2
65.61749600,65617496,2,65617496,2
65.61812300,65618123,2,65618123,2
65.61885300,65618853,2,65618853,2
65.61947800,65619478,2,65619478,2
65.62010800,65620108,2,65620108,2
65.62072500,65620725,2,65620725,2
65.62145600,65621456,2,65621456,2
65.62208000,65622080,2,65622080,2
65.62270500,65622705,2,65622705,2
65.62333000,65623330,2,65623330,2
65.62405900,65624059,2,65624059,2
65.62468500,65624685,2,65624685,2
65.62530800,65625308,2,65625308,2
65.62593500,65625935,2,65625935,2
65.62666500,65626665,2,65626665,2
65.62729000,65627290,2,65627290,2
65.62791600,65627916,2,65627916,2
65.62853900,65628539,2,65628539,2
65.62927100,65629271,2,65629271,2
65.62989200,65629892,2,65629892,2
65.63051600,65630516,2,65630516,2
65.63114100,65631141,2,65631141,2
65.63186800,65631868,2,65631868,2
65.63249200,65632492,2,65632492,2
65.63311700,65633117,2,65633117,2
65.63374900,65633749,2,65633749,2
65.63448200,65634482,2,65634482,2
65.63510800,65635108,2,65635108,2
65.63573600,65635736,2,65635736,2
65.63635700,65636357,2,65636357,2
65.63708600,65637086,2,65637086,2
65.63770800,65637708,2,65637708,2
65.63833400,65638334,2,65638334,2
65.63896600,65638966,2,65638966,2
65.63969700,65639697,2,65639697,2
65.64032000,65640320,2,65640320,2
65.64094500,65640945,2,65640945,2
65.64168000,65641680,2,65641680,2
65.64230200,65642302,2,65642302,2
65.64293100,65642931,2,65642931,2
65.64355300,65643553,2,65643553,2
65.64428100,65644281,2,65644281,2
65.64490700,65644907,2,65644907,2
65.64553100,65645531,2,65645531,2
65.64615600,65646156,2,65646156,2
65.64688700,65646887,2,65646887,2
65.64751200,65647512,2,65647512,2
65.64813500,65648135,2,65648135,2
65.64876200,65648762,2,65648762,2
65.64949300,65649493,2,65649493,2
65.65011600,65650116,2,65650116,2
65.65074200,65650742,2,65650742,2
65.65136500,65651365,2,65651365,2
65.65209400,65652094,2,65652094,2
65.65271800,65652718,2,65652718,2
65.65334500,65653345,2,65653345,2
65.65397700,65653977,2,65653977,2
65.65470600,65654706,2,65654706,2
65.65533100,65655331,2,65655331,2
65.65596600,65655966,2,65655966,2
65.65658200,65656582,2,65656582,2
65.65731100,65657311,2,65657311,2
65.65793500,65657935,2,65657935,2
65.65855900,65658559,2,65658559,2
65.65918700,65659187,2,65659187,2
65.65991700,65659917,2,65659917,2
65.66054400,65660544,2,65660544,2
65.66117700,65661177,2,65661177,2
65.66191300,65661913,2,65661913,2
65.66253800,65662538,2,65662538,2
65.66316300,65663163,2,65663163,2
65.66378700,65663787,2,65663787,2
65.66451600,65664516,2,65664516,2
65.66513900,65665139,2,65665139,2
65.66576500,65665765,2,65665765,2
65.66639500,65666395,2,65666395,2
65.66712600,65667126,2,65667126,2
65.66775200,65667752,2,65667752,2
65.66837600,65668376,2,65668376,2
65.66900500,65669005,2,65669005,2
65.66973200,65669732,2,65669732,2
65.67035800,65670358,2,65670358,2
65.67098100,65670981,2,65670981,2
65.67160900,65671609,2,65671609,2
65.67233800,65672338,2,65672338,2
65.67295900,65672959,2,65672959,2
65.67358400,65673584,2,65673584,2
65.67420900,65674209,2,65674209,2
65.67494300,65674943,2,65674943,2
65.67556700,65675567,2,65675567,2
65.67619500,65676195,2,65676195,2
65.67681600,65676816,2,65676816,2
65.67754800,65677548,2,65677548,2
65.67817200,65678172,2,65678172,2
65.67879700,65678797,2,65678797,2
65.67953200,65679532,2,65679532,2
65.68015100,65680151,2,65680151,2
65.68077800,65680778,2,65680778,2
65.68140500,65681405,2,65681405,2
65.68213200,65682132,2,65682132,2
65.68275700,65682757,2,65682757,2
65.68338000,65683380,2,65683380,2
65.68401200,65684012,2,65684012,2
65.68473800,65684738,2,65684738,2
65.68536400,65685364,2,65685364,2
65.68599900,65685999,2,65685999,2
65.68661400,65686614,2,65686614,2
65.68734500,65687345,2,65687345,2
65.68796900,65687969,2,65687969,2
65.68859200,65688592,2,65688592,2
65.68922400,65689224,2,65689224,2
65.68995000,65689950,2,65689950,2
65.69057400,65690574,2,65690574,2
65.69119900,65691199,2,65691199,2
65.69182500,65691825,2,65691825,2
65.69255500,65692555,2,65692555,2
65.69317900,65693179,2,65693179,2
65.69380400,65693804,2,65693804,2
65.69442800,65694428,2,65694428,2
65.69516700,65695167,2,65695167,2
65.69579300,65695793,2,65695793,2
65.69641500,65696415,2,65696415,2
65.69704200,65697042,2,65697042,2
65.69777200,65697772,2,65697772,2
65.69839500,65698395,2,65698395,2
65.69902100,65699021,2,65699021,2
65.69974900,65699749,2,65699749,2
65.70037100,65700371,2,65700371,2
65.70099800,65700998,2,65700998,2
65.70162100,65701621,2,65701621,2
65.70234800,65702348,2,65702348,2
65.70297100,65702971,2,65702971,2
65.70359700,65703597,2,65703597,2
65.70422100,65704221,2,65704221,2
65.70495400,65704954,2,65704954,2
65.70557800,65705578,2,65705578,2
65.70620700,65706207,2,65706207,2
65.70683500,65706835,2,65706835,2
65.70756400,65707564,2,65707564,2
65.70819100,65708191,2,65708191,2
65.70881300,65708813,2,65708813,2
65.70943900,65709439,2,65709439,2
65.71017200,65710172,2,65710172,2
65.71079600,65710796,2,65710796,2
65.71142100,65711421,2,65711421,2
65.71204500,65712045,2,65712045,2
65.71277400,65712774,2,65712774,2
65.71339700,65713397,2,65713397,2
65.71402200,65714022,2,65714022,2
65.71464700,65714647,2,65714647,2
65.71537600,65715376,2,65715376,2
65.71600200,65716002,2,65716002,2
65.71662600,65716626,2,65716626,2
65.71725100,65717251,2,65717251,2
65.71797900,65717979,2,65717979,2
