timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
153.47284100,153472841,0,0.006051794160157442,0.010182344354689121,-0.0004983991384506226,2.9855008125305176,0.9970157742500305,-9.1646728515625,0,0,32.50873565673828,1,1,1528,190
153.52408900,153524089,0,0.00662265345454216,0.010315111838281155,-0.0028932001441717148,2.972541332244873,1.0048561096191406,-9.168354988098145,0,0,32.50832748413086,1,1,1528,190
153.52681900,153526819,0,0.007945448160171509,0.012601100839674473,-0.003113076090812683,2.9745423793792725,1.007262945175171,-9.165395736694336,0,0,32.50836181640625,1,1,1528,190
153.55684400,153556844,0,0.00901633221656084,0.010388441383838654,-0.002675536787137389,2.987894296646118,1.0060946941375732,-9.173718452453613,0,0,32.50846862792969,1,1,1528,190
153.55908200,153559082,0,0.009934922680258751,0.009590435773134232,-0.004084007348865271,2.987166166305542,1.005962610244751,-9.172938346862793,0,0,32.508453369140625,1,1,1528,190
153.56203700,153562037,0,0.007226836401969194,0.007476100232452154,-0.003500287653878331,2.984879493713379,1.0051506757736206,-9.171713829040527,0,0,32.50843048095703,1,1,1528,190
153.58683300,153586833,0,0.006867800373584032,0.008849005214869976,-0.0013189635938033462,2.9899165630340576,0.9986840486526489,-9.174910545349121,0,0,32.50836944580078,1,1,1528,190
153.58912100,153589121,0,0.0066015832126140594,0.00845534261316061,-0.0023642200976610184,2.993605136871338,0.9994572401046753,-9.175490379333496,0,0,32.508392333984375,1,1,1528,190
153.59182300,153591823,0,0.0057493532076478004,0.007832898758351803,-0.0010551067534834146,2.9970920085906982,0.9997326135635376,-9.175149917602539,0,0,32.50843811035156,1,1,1528,190
153.62198600,153621986,0,0.00827830284833908,0.010102068074047565,-0.0028419485315680504,2.969667911529541,1.0162326097488403,-9.147897720336914,0,0,32.50893020629883,1,1,1528,190
153.62407100,153624071,0,0.006008376833051443,0.011857463046908379,-0.0026702415198087692,2.9685661792755127,1.015560507774353,-9.141356468200684,0,0,32.508975982666016,1,1,1528,190
153.62682500,153626825,0,0.006240903399884701,0.013201003894209862,-0.0038092636968940496,2.966482400894165,1.011802315711975,-9.138748168945312,0,0,32.50902557373047,1,1,1528,190
153.65182600,153651826,0,0.005494067911058664,0.0073914132080972195,-0.002240428701043129,2.9743564128875732,1.0052413940429688,-9.169893264770508,0,0,32.509315490722656,1,1,1528,190
153.65408200,153654082,0,0.005617756396532059,0.006812467239797115,-0.002351398579776287,2.975008010864258,1.0095210075378418,-9.173080444335938,0,0,32.509334564208984,1,1,1528,190
153.65685100,153656851,0,0.0068164304830133915,0.005689237732440233,-0.0012356467777863145,2.9757697582244873,1.0112632513046265,-9.175633430480957,0,0,32.50936508178711,1,1,1528,190
153.70182400,153701824,0,0.007224241271615028,0.008090546354651451,-0.0005604263278655708,2.9886832237243652,0.9952864646911621,-9.180610656738281,0,0,32.51043701171875,1,1,1528,190
153.70408300,153704083,0,0.006822539493441582,0.009203527122735977,-0.0014077380765229464,2.988929271697998,0.9976422786712646,-9.187393188476562,0,0,32.5105094909668,1,1,1528,190
153.70681800,153706818,0,0.006255017127841711,0.010479170829057693,-0.0006465640035457909,2.989147186279297,1.0038014650344849,-9.193249702453613,0,0,32.51062774658203,1,1,1528,190
153.73408500,153734085,0,0.007778977043926716,0.013408001512289047,-0.002014418598264456,2.9833438396453857,1.0094505548477173,-9.161809921264648,0,0,32.51194381713867,1,1,1528,190
153.73684100,153736841,0,0.009459716267883778,0.015748025849461555,-0.0034842141903936863,2.9870078563690186,1.0072892904281616,-9.157508850097656,0,0,32.5120849609375,1,1,1528,190
153.73908800,153739088,0,0.008677706122398376,0.013256441801786423,-0.002990913111716509,2.9906601905822754,1.0055824518203735,-9.15728759765625,0,0,32.512176513671875,1,1,1528,190
153.76681900,153766819,0,0.006955884397029877,0.00920063629746437,-0.003076698863878846,2.99051570892334,1.0118461847305298,-9.181174278259277,0,0,32.5136604309082,1,1,1528,190
153.76914500,153769145,0,0.007955865934491158,0.008430978283286095,-0.0017971901688724756,2.9924395084381104,1.0140531063079834,-9.177178382873535,0,0,32.51375198364258,1,1,1528,190
153.77181200,153771812,0,0.007025287952274084,0.007360287941992283,-0.0010307451011613011,2.9944562911987305,1.015456199645996,-9.173308372497559,0,0,32.513893127441406,1,1,1528,190
153.80183100,153801831,0,0.005556711461395025,0.006911309901624918,-0.0011487242300063372,2.975877523422241,0.9853481650352478,-9.173521041870117,0,0,32.5153694152832,1,1,1528,190
153.80408100,153804081,0,0.004823613446205854,0.006590919569134712,-0.0005618944996967912,2.9799957275390625,0.9878884553909302,-9.172063827514648,0,0,32.51551818847656,1,1,1528,190
153.80683700,153806837,0,0.005367428530007601,0.006925136782228947,4.0588463889434934e-05,2.9880177974700928,0.9900522828102112,-9.170965194702148,0,0,32.51565933227539,1,1,1528,190
153.83181900,153831819,0,0.006834974978119135,0.011019784025847912,-0.001445037662051618,2.9891886711120605,1.002610445022583,-9.179227828979492,0,0,32.51673126220703,1,1,1528,190
153.83407000,153834070,0,0.007087780628353357,0.010026104748249054,-0.002673271344974637,2.991926908493042,1.0001717805862427,-9.182543754577637,0,0,32.51680374145508,1,1,1528,190
153.83682600,153836826,0,0.006447535008192062,0.010371193289756775,-0.0020888240542262793,2.9936273097991943,0.9964368343353271,-9.184415817260742,0,0,32.516902923583984,1,1,1528,190
153.83908100,153839081,0,0.006960409227758646,0.010401143692433834,-0.00167341239284724,2.993093967437744,0.9953973293304443,-9.182400703430176,0,0,32.516971588134766,1,1,1528,190
