timestamp,TimeUS,ACCx,TimeUS,ACCx
158.76113700,158761137,141.5260467529297,158761137,141.5260467529297
158.76115900,158761159,141.5260467529297,158761159,141.5260467529297
158.76188700,158761887,141.5260467529297,158761887,141.5260467529297
158.76190800,158761908,141.5260467529297,158761908,141.5260467529297
158.76263900,158762639,141.5260467529297,158762639,141.5260467529297
158.76266100,158762661,141.5260467529297,158762661,141.5260467529297
158.76338600,158763386,141.5260467529297,158763386,141.5260467529297
158.76340800,158763408,141.5260467529297,158763408,141.5260467529297
158.76413800,158764138,141.5260467529297,158764138,141.5260467529297
158.76416000,158764160,141.5260467529297,158764160,141.5260467529297
158.76489200,158764892,141.5260467529297,158764892,141.5260467529297
158.76491600,158764916,141.5260467529297,158764916,141.5260467529297
158.76564700,158765647,141.5260467529297,158765647,141.5260467529297
158.76566900,158765669,141.5260467529297,158765669,141.5260467529297
158.76639600,158766396,141.5260467529297,158766396,141.5260467529297
158.76641800,158766418,141.5260467529297,158766418,141.5260467529297
158.76717500,158767175,141.5260467529297,158767175,141.5260467529297
158.76720200,158767202,141.5260467529297,158767202,141.5260467529297
158.76792400,158767924,141.5260467529297,158767924,141.5260467529297
158.76794600,158767946,141.5260467529297,158767946,141.5260467529297
158.76867200,158768672,141.5260467529297,158768672,141.5260467529297
158.76869300,158768693,141.5260467529297,158768693,141.5260467529297
158.76941900,158769419,141.5260467529297,158769419,141.5260467529297
158.76944000,158769440,141.5260467529297,158769440,141.5260467529297
158.77017500,158770175,141.5260467529297,158770175,141.5260467529297
158.77020300,158770203,141.5260467529297,158770203,141.5260467529297
158.77092600,158770926,141.5260467529297,158770926,141.5260467529297
158.77094800,158770948,141.5260467529297,158770948,141.5260467529297
158.77168500,158771685,141.5260467529297,158771685,141.5260467529297
158.77170800,158771708,141.5260467529297,158771708,141.5260467529297
158.77244600,158772446,141.5260467529297,158772446,141.5260467529297
158.77246900,158772469,141.5260467529297,158772469,141.5260467529297
158.77319600,158773196,141.5260467529297,158773196,141.5260467529297
158.77322000,158773220,141.5260467529297,158773220,141.5260467529297
158.77394100,158773941,141.5260467529297,158773941,141.5260467529297
158.77396300,158773963,141.5260467529297,158773963,141.5260467529297
158.77469900,158774699,141.5260467529297,158774699,141.5260467529297
158.77472400,158774724,141.5260467529297,158774724,141.5260467529297
158.77545200,158775452,141.5260467529297,158775452,141.5260467529297
158.77547600,158775476,141.5260467529297,158775476,141.5260467529297
158.77620800,158776208,141.5260467529297,158776208,141.5260467529297
158.77623000,158776230,141.5260467529297,158776230,141.5260467529297
158.77694900,158776949,141.5260467529297,158776949,141.5260467529297
158.77702800,158777028,141.5260467529297,158777028,141.5260467529297
158.77771000,158777710,141.5260467529297,158777710,141.5260467529297
158.77773200,158777732,141.5260467529297,158777732,141.5260467529297
158.77845500,158778455,141.5260467529297,158778455,141.5260467529297
158.77847700,158778477,141.5260467529297,158778477,141.5260467529297
158.77920900,158779209,141.5260467529297,158779209,141.5260467529297
158.77923100,158779231,141.5260467529297,158779231,141.5260467529297
158.77996000,158779960,141.5260467529297,158779960,141.5260467529297
158.77998200,158779982,141.5260467529297,158779982,141.5260467529297
158.78070800,158780708,141.5260467529297,158780708,141.5260467529297
158.78073000,158780730,141.5260467529297,158780730,141.5260467529297
158.78145700,158781457,141.5260467529297,158781457,141.5260467529297
158.78148100,158781481,141.5260467529297,158781481,141.5260467529297
158.78222400,158782224,141.5260467529297,158782224,141.5260467529297
158.78224600,158782246,141.5260467529297,158782246,141.5260467529297
158.78297400,158782974,141.5260467529297,158782974,141.5260467529297
158.78299700,158782997,141.5260467529297,158782997,141.5260467529297
158.78371800,158783718,141.5260467529297,158783718,141.5260467529297
158.78374000,158783740,141.5260467529297,158783740,141.5260467529297
158.78452800,158784528,141.5260467529297,158784528,141.5260467529297
158.78455300,158784553,141.5260467529297,158784553,141.5260467529297
158.78523400,158785234,141.5260467529297,158785234,141.5260467529297
158.78525700,158785257,141.5260467529297,158785257,141.5260467529297
158.78597800,158785978,141.5260467529297,158785978,141.5260467529297
158.78600200,158786002,141.5260467529297,158786002,141.5260467529297
158.78672800,158786728,141.5260467529297,158786728,141.5260467529297
158.78675000,158786750,141.5260467529297,158786750,141.5260467529297
158.78748700,158787487,141.5260467529297,158787487,141.5260467529297
158.78750900,158787509,141.5260467529297,158787509,141.5260467529297
158.78823800,158788238,141.5260467529297,158788238,141.5260467529297
158.78826000,158788260,141.5260467529297,158788260,141.5260467529297
158.78898600,158788986,141.5260467529297,158788986,141.5260467529297
158.78900800,158789008,141.5260467529297,158789008,141.5260467529297
158.78974500,158789745,141.5260467529297,158789745,141.5260467529297
158.78976700,158789767,141.5260467529297,158789767,141.5260467529297
158.79049500,158790495,141.5260467529297,158790495,141.5260467529297
158.79051900,158790519,141.5260467529297,158790519,141.5260467529297
158.79124600,158791246,141.5260467529297,158791246,141.5260467529297
158.79126900,158791269,141.5260467529297,158791269,141.5260467529297
158.79204400,158792044,141.5260467529297,158792044,141.5260467529297
158.79207100,158792071,141.5260467529297,158792071,141.5260467529297
158.79278800,158792788,141.5260467529297,158792788,141.5260467529297
158.79281000,158792810,141.5260467529297,158792810,141.5260467529297
158.79353800,158793538,141.5260467529297,158793538,141.5260467529297
158.79356200,158793562,141.5260467529297,158793562,141.5260467529297
158.79428600,158794286,141.5260467529297,158794286,141.5260467529297
158.79431000,158794310,141.5260467529297,158794310,141.5260467529297
158.79504400,158795044,141.5260467529297,158795044,141.5260467529297
158.79506600,158795066,141.5260467529297,158795066,141.5260467529297
158.79579500,158795795,141.5260467529297,158795795,141.5260467529297
158.79581700,158795817,141.5260467529297,158795817,141.5260467529297
158.79654400,158796544,141.5260467529297,158796544,141.5260467529297
158.79656600,158796566,141.5260467529297,158796566,141.5260467529297
158.79750800,158797508,141.5260467529297,158797508,141.5260467529297
158.79753400,158797534,141.5260467529297,158797534,141.5260467529297
158.79805000,158798050,141.5260467529297,158798050,141.5260467529297
158.79807100,158798071,141.5260467529297,158798071,141.5260467529297
158.79879800,158798798,141.5260467529297,158798798,141.5260467529297
158.79882000,158798820,141.5260467529297,158798820,141.5260467529297
158.79955400,158799554,141.5260467529297,158799554,141.5260467529297
158.79957600,158799576,141.5260467529297,158799576,141.5260467529297
158.80030600,158800306,141.5260467529297,158800306,141.5260467529297
158.80032800,158800328,141.5260467529297,158800328,141.5260467529297
158.80105900,158801059,141.5260467529297,158801059,141.5260467529297
158.80108300,158801083,141.5260467529297,158801083,141.5260467529297
158.80180900,158801809,141.5260467529297,158801809,141.5260467529297
158.80183100,158801831,141.5260467529297,158801831,141.5260467529297
158.80256800,158802568,141.5260467529297,158802568,141.5260467529297
158.80259100,158802591,141.5260467529297,158802591,141.5260467529297
158.80331900,158803319,141.5260467529297,158803319,141.5260467529297
158.80334100,158803341,141.5260467529297,158803341,141.5260467529297
158.80407200,158804072,141.5260467529297,158804072,141.5260467529297
158.80409400,158804094,141.5260467529297,158804094,141.5260467529297
158.80503700,158805037,141.5260467529297,158805037,141.5260467529297
158.80506100,158805061,141.5260467529297,158805061,141.5260467529297
158.80557900,158805579,141.5260467529297,158805579,141.5260467529297
158.80560300,158805603,141.5260467529297,158805603,141.5260467529297
158.80633200,158806332,141.5260467529297,158806332,141.5260467529297
158.80635400,158806354,141.5260467529297,158806354,141.5260467529297
158.80713500,158807135,141.5260467529297,158807135,141.5260467529297
158.80715800,158807158,141.5260467529297,158807158,141.5260467529297
158.80788800,158807888,141.5260467529297,158807888,141.5260467529297
158.80791200,158807912,141.5260467529297,158807912,141.5260467529297
158.80863400,158808634,141.5260467529297,158808634,141.5260467529297
158.80865600,158808656,141.5260467529297,158808656,141.5260467529297
158.80938400,158809384,141.5260467529297,158809384,141.5260467529297
158.80940700,158809407,141.5260467529297,158809407,141.5260467529297
158.81034300,158810343,141.5260467529297,158810343,141.5260467529297
158.81036900,158810369,141.5260467529297,158810369,141.5260467529297
158.81089000,158810890,141.5260467529297,158810890,141.5260467529297
158.81091200,158810912,141.5260467529297,158810912,141.5260467529297
158.81163800,158811638,141.5260467529297,158811638,141.5260467529297
158.81166000,158811660,141.5260467529297,158811660,141.5260467529297
158.81239200,158812392,141.5260467529297,158812392,141.5260467529297
158.81241500,158812415,141.5260467529297,158812415,141.5260467529297
158.81314900,158813149,141.5260467529297,158813149,141.5260467529297
158.81317100,158813171,141.5260467529297,158813171,141.5260467529297
158.81389900,158813899,141.5260467529297,158813899,141.5260467529297
158.81392300,158813923,141.5260467529297,158813923,141.5260467529297
158.81467300,158814673,141.5260467529297,158814673,141.5260467529297
158.81469500,158814695,141.5260467529297,158814695,141.5260467529297
158.81542100,158815421,141.5260467529297,158815421,141.5260467529297
158.81544400,158815444,141.5260467529297,158815444,141.5260467529297
158.81617000,158816170,141.5260467529297,158816170,141.5260467529297
158.81619200,158816192,141.5260467529297,158816192,141.5260467529297
158.81691700,158816917,141.5260467529297,158816917,141.5260467529297
158.81693900,158816939,141.5260467529297,158816939,141.5260467529297
158.81767200,158817672,141.5260467529297,158817672,141.5260467529297
158.81769400,158817694,141.5260467529297,158817694,141.5260467529297
158.81842300,158818423,141.5260467529297,158818423,141.5260467529297
158.81844500,158818445,141.5260467529297,158818445,141.5260467529297
158.81918000,158819180,141.5260467529297,158819180,141.5260467529297
158.81920400,158819204,141.5260467529297,158819204,141.5260467529297
158.81994500,158819945,141.5260467529297,158819945,141.5260467529297
158.81996700,158819967,141.5260467529297,158819967,141.5260467529297
158.82069300,158820693,141.5260467529297,158820693,141.5260467529297
158.82071500,158820715,141.5260467529297,158820715,141.5260467529297
158.82144200,158821442,141.5260467529297,158821442,141.5260467529297
158.82146400,158821464,141.5260467529297,158821464,141.5260467529297
158.82220000,158822200,141.5260467529297,158822200,141.5260467529297
158.82222600,158822226,141.5260467529297,158822226,141.5260467529297
158.82295300,158822953,141.5260467529297,158822953,141.5260467529297
158.82297600,158822976,141.5260467529297,158822976,141.5260467529297
158.82369700,158823697,141.5260467529297,158823697,141.5260467529297
158.82372200,158823722,141.5260467529297,158823722,141.5260467529297
158.82445100,158824451,141.5260467529297,158824451,141.5260467529297
158.82453400,158824534,141.5260467529297,158824534,141.5260467529297
158.82520900,158825209,141.5260467529297,158825209,141.5260467529297
158.82523200,158825232,141.5260467529297,158825232,141.5260467529297
158.82596000,158825960,141.5260467529297,158825960,141.5260467529297
158.82598200,158825982,141.5260467529297,158825982,141.5260467529297
158.82670800,158826708,141.5260467529297,158826708,141.5260467529297
158.82673000,158826730,141.5260467529297,158826730,141.5260467529297
158.82746300,158827463,141.5260467529297,158827463,141.5260467529297
158.82748500,158827485,141.5260467529297,158827485,141.5260467529297
158.82821100,158828211,141.5260467529297,158828211,141.5260467529297
158.82823300,158828233,141.5260467529297,158828233,141.5260467529297
158.82896200,158828962,141.5260467529297,158828962,141.5260467529297
158.82898400,158828984,141.5260467529297,158828984,141.5260467529297
158.82972000,158829720,141.5260467529297,158829720,141.5260467529297
158.82974300,158829743,141.5260467529297,158829743,141.5260467529297
158.83047400,158830474,141.5260467529297,158830474,141.5260467529297
158.83049800,158830498,141.5260467529297,158830498,141.5260467529297
158.83121800,158831218,141.5260467529297,158831218,141.5260467529297
158.83124100,158831241,141.5260467529297,158831241,141.5260467529297
158.83202300,158832023,141.5260467529297,158832023,141.5260467529297
158.83205000,158832050,141.5260467529297,158832050,141.5260467529297
158.83272600,158832726,141.5260467529297,158832726,141.5260467529297
158.83274800,158832748,141.5260467529297,158832748,141.5260467529297
158.83347600,158833476,141.5260467529297,158833476,141.5260467529297
158.83349700,158833497,141.5260467529297,158833497,141.5260467529297
158.83422700,158834227,141.5260467529297,158834227,141.5260467529297
158.83424900,158834249,141.5260467529297,158834249,141.5260467529297
158.83498600,158834986,141.5260467529297,158834986,141.5260467529297
158.83501100,158835011,141.5260467529297,158835011,141.5260467529297
158.83573700,158835737,141.5260467529297,158835737,141.5260467529297
158.83575900,158835759,141.5260467529297,158835759,141.5260467529297
158.83648600,158836486,141.5260467529297,158836486,141.5260467529297
158.83650800,158836508,141.5260467529297,158836508,141.5260467529297
158.83725200,158837252,141.5260467529297,158837252,141.5260467529297
158.83727400,158837274,141.5260467529297,158837274,141.5260467529297
158.83800300,158838003,141.5260467529297,158838003,141.5260467529297
158.83802700,158838027,141.5260467529297,158838027,141.5260467529297
158.83875000,158838750,141.5260467529297,158838750,141.5260467529297
158.83877200,158838772,141.5260467529297,158838772,141.5260467529297
158.83954800,158839548,141.5260467529297,158839548,141.5260467529297
158.83957200,158839572,141.5260467529297,158839572,141.5260467529297
158.84030200,158840302,141.5260467529297,158840302,141.5260467529297
158.84032400,158840324,141.5260467529297,158840324,141.5260467529297
158.84104800,158841048,141.5260467529297,158841048,141.5260467529297
158.84107500,158841075,141.5260467529297,158841075,141.5260467529297
158.84179700,158841797,141.5260467529297,158841797,141.5260467529297
158.84181900,158841819,141.5260467529297,158841819,141.5260467529297
158.84255200,158842552,141.5260467529297,158842552,141.5260467529297
158.84257300,158842573,141.5260467529297,158842573,141.5260467529297
158.84330800,158843308,141.5260467529297,158843308,141.5260467529297
158.84333200,158843332,141.5260467529297,158843332,141.5260467529297
158.84405500,158844055,141.5260467529297,158844055,141.5260467529297
158.84407700,158844077,141.5260467529297,158844077,141.5260467529297
158.84501900,158845019,141.5260467529297,158845019,141.5260467529297
158.84504500,158845045,141.5260467529297,158845045,141.5260467529297
158.84556200,158845562,141.5260467529297,158845562,141.5260467529297
158.84558400,158845584,141.5260467529297,158845584,141.5260467529297
158.84631500,158846315,141.5260467529297,158846315,141.5260467529297
158.84633800,158846338,141.5260467529297,158846338,141.5260467529297
158.84713700,158847137,141.5260467529297,158847137,141.5260467529297
158.84716000,158847160,141.5260467529297,158847160,141.5260467529297
158.84788800,158847888,141.5260467529297,158847888,141.5260467529297
158.84791000,158847910,141.5260467529297,158847910,141.5260467529297
158.84863600,158848636,141.5260467529297,158848636,141.5260467529297
158.84866000,158848660,141.5260467529297,158848660,141.5260467529297
158.84938300,158849383,141.5260467529297,158849383,141.5260467529297
158.84941000,158849410,141.5260467529297,158849410,141.5260467529297
158.85014500,158850145,141.5260467529297,158850145,141.5260467529297
158.85016700,158850167,141.5260467529297,158850167,141.5260467529297
158.85089200,158850892,141.5260467529297,158850892,141.5260467529297
158.85091300,158850913,141.5260467529297,158850913,141.5260467529297
158.85164200,158851642,141.5260467529297,158851642,141.5260467529297
158.85166400,158851664,141.5260467529297,158851664,141.5260467529297
158.85239400,158852394,141.5260467529297,158852394,141.5260467529297
158.85242100,158852421,141.5260467529297,158852421,141.5260467529297
158.85314600,158853146,141.5260467529297,158853146,141.5260467529297
158.85316900,158853169,141.5260467529297,158853169,141.5260467529297
158.85389700,158853897,141.5260467529297,158853897,141.5260467529297
158.85391900,158853919,141.5260467529297,158853919,141.5260467529297
158.85467200,158854672,141.5260467529297,158854672,141.5260467529297
158.85469500,158854695,141.5260467529297,158854695,141.5260467529297
158.85542200,158855422,141.5260467529297,158855422,141.5260467529297
158.85544600,158855446,141.5260467529297,158855446,141.5260467529297
158.85616900,158856169,141.5260467529297,158856169,141.5260467529297
158.85619100,158856191,141.5260467529297,158856191,141.5260467529297
158.85691600,158856916,141.5260467529297,158856916,141.5260467529297
158.85693800,158856938,141.5260467529297,158856938,141.5260467529297
158.85767400,158857674,141.5260467529297,158857674,141.5260467529297
158.85769600,158857696,141.5260467529297,158857696,141.5260467529297
158.85842400,158858424,141.5260467529297,158858424,141.5260467529297
158.85844600,158858446,141.5260467529297,158858446,141.5260467529297
158.85918200,158859182,141.5260467529297,158859182,141.5260467529297
158.85920400,158859204,141.5260467529297,158859204,141.5260467529297
158.85993600,158859936,141.5260467529297,158859936,141.5260467529297
158.85996100,158859961,141.5260467529297,158859961,141.5260467529297
158.86068500,158860685,141.5260467529297,158860685,141.5260467529297
158.86070700,158860707,141.5260467529297,158860707,141.5260467529297
158.86144100,158861441,141.5260467529297,158861441,141.5260467529297
158.86146300,158861463,141.5260467529297,158861463,141.5260467529297
158.86219300,158862193,141.5260467529297,158862193,141.5260467529297
158.86221500,158862215,141.5260467529297,158862215,141.5260467529297
158.86294400,158862944,141.5260467529297,158862944,141.5260467529297
158.86296700,158862967,141.5260467529297,158862967,141.5260467529297
158.86368900,158863689,141.5260467529297,158863689,141.5260467529297
158.86371300,158863713,141.5260467529297,158863713,141.5260467529297
158.86444200,158864442,141.5260467529297,158864442,141.5260467529297
158.86452200,158864522,141.5260467529297,158864522,141.5260467529297
158.86519500,158865195,141.5260467529297,158865195,141.5260467529297
158.86521700,158865217,141.5260467529297,158865217,141.5260467529297
158.86594500,158865945,141.5260467529297,158865945,141.5260467529297
158.86596600,158865966,141.5260467529297,158865966,141.5260467529297
158.86669600,158866696,141.5260467529297,158866696,141.5260467529297
158.86672000,158866720,141.5260467529297,158866720,141.5260467529297
158.86745900,158867459,141.5260467529297,158867459,141.5260467529297
158.86748100,158867481,141.5260467529297,158867481,141.5260467529297
158.86820800,158868208,141.5260467529297,158868208,141.5260467529297
158.86823000,158868230,141.5260467529297,158868230,141.5260467529297
158.86895800,158868958,141.5260467529297,158868958,141.5260467529297
158.86898000,158868980,141.5260467529297,158868980,141.5260467529297
158.86971500,158869715,141.5260467529297,158869715,141.5260467529297
158.86973700,158869737,141.5260467529297,158869737,141.5260467529297
158.87047500,158870475,141.5260467529297,158870475,141.5260467529297
158.87049700,158870497,141.5260467529297,158870497,141.5260467529297
158.87121700,158871217,141.5260467529297,158871217,141.5260467529297
158.87124100,158871241,141.5260467529297,158871241,141.5260467529297
158.87202500,158872025,141.5260467529297,158872025,141.5260467529297
158.87205000,158872050,141.5260467529297,158872050,141.5260467529297
158.87272600,158872726,141.5260467529297,158872726,141.5260467529297
158.87274700,158872747,141.5260467529297,158872747,141.5260467529297
158.87347500,158873475,141.5260467529297,158873475,141.5260467529297
158.87349700,158873497,141.5260467529297,158873497,141.5260467529297
158.87422400,158874224,141.5260467529297,158874224,141.5260467529297
158.87424600,158874246,141.5260467529297,158874246,141.5260467529297
158.87518400,158875184,141.5260467529297,158875184,141.5260467529297
158.87520700,158875207,141.5260467529297,158875207,141.5260467529297
158.87573000,158875730,141.5260467529297,158875730,141.5260467529297
158.87575300,158875753,141.5260467529297,158875753,141.5260467529297
158.87648500,158876485,141.5260467529297,158876485,141.5260467529297
158.87650800,158876508,141.5260467529297,158876508,141.5260467529297
158.87724100,158877241,141.5260467529297,158877241,141.5260467529297
158.87726300,158877263,141.5260467529297,158877263,141.5260467529297
158.87798900,158877989,141.5260467529297,158877989,141.5260467529297
158.87801300,158878013,141.5260467529297,158878013,141.5260467529297
158.87873900,158878739,141.5260467529297,158878739,141.5260467529297
158.87876100,158878761,141.5260467529297,158878761,141.5260467529297
158.87955400,158879554,141.5260467529297,158879554,141.5260467529297
158.87957600,158879576,141.5260467529297,158879576,141.5260467529297
158.88030200,158880302,141.5260467529297,158880302,141.5260467529297
158.88032400,158880324,141.5260467529297,158880324,141.5260467529297
158.88105600,158881056,141.5260467529297,158881056,141.5260467529297
158.88107800,158881078,141.5260467529297,158881078,141.5260467529297
158.88180200,158881802,141.5260467529297,158881802,141.5260467529297
158.88182400,158881824,141.5260467529297,158881824,141.5260467529297
158.88256200,158882562,141.5260467529297,158882562,141.5260467529297
158.88258400,158882584,141.5260467529297,158882584,141.5260467529297
158.88331200,158883312,141.5260467529297,158883312,141.5260467529297
158.88333300,158883333,141.5260467529297,158883333,141.5260467529297
158.88406100,158884061,141.5260467529297,158884061,141.5260467529297
158.88408300,158884083,141.5260467529297,158884083,141.5260467529297
158.88482400,158884824,141.5260467529297,158884824,141.5260467529297
158.88484800,158884848,141.5260467529297,158884848,141.5260467529297
158.88557400,158885574,141.5260467529297,158885574,141.5260467529297
158.88559700,158885597,141.5260467529297,158885597,141.5260467529297
158.88632400,158886324,141.5260467529297,158886324,141.5260467529297
158.88634600,158886346,141.5260467529297,158886346,141.5260467529297
158.88713700,158887137,141.5260467529297,158887137,141.5260467529297
158.88716000,158887160,141.5260467529297,158887160,141.5260467529297
158.88788900,158887889,141.5260467529297,158887889,141.5260467529297
158.88791100,158887911,141.5260467529297,158887911,141.5260467529297
158.88863600,158888636,141.5260467529297,158888636,141.5260467529297
158.88865900,158888659,141.5260467529297,158888659,141.5260467529297
158.88938300,158889383,141.5260467529297,158889383,141.5260467529297
158.88940500,158889405,141.5260467529297,158889405,141.5260467529297
158.89013900,158890139,141.5260467529297,158890139,141.5260467529297
158.89016200,158890162,141.5260467529297,158890162,141.5260467529297
158.89088900,158890889,141.5260467529297,158890889,141.5260467529297
158.89091100,158890911,141.5260467529297,158890911,141.5260467529297
158.89164100,158891641,141.5260467529297,158891641,141.5260467529297
158.89166400,158891664,141.5260467529297,158891664,141.5260467529297
158.89239700,158892397,141.5260467529297,158892397,141.5260467529297
158.89241900,158892419,141.5260467529297,158892419,141.5260467529297
158.89314800,158893148,141.5260467529297,158893148,141.5260467529297
158.89317100,158893171,141.5260467529297,158893171,141.5260467529297
158.89389700,158893897,141.5260467529297,158893897,141.5260467529297
158.89391900,158893919,141.5260467529297,158893919,141.5260467529297
158.89467600,158894676,141.5260467529297,158894676,141.5260467529297
158.89470300,158894703,141.5260467529297,158894703,141.5260467529297
158.89542800,158895428,141.5260467529297,158895428,141.5260467529297
158.89545000,158895450,141.5260467529297,158895450,141.5260467529297
158.89617500,158896175,141.5260467529297,158896175,141.5260467529297
158.89620000,158896200,141.5260467529297,158896200,141.5260467529297
158.89692100,158896921,141.5260467529297,158896921,141.5260467529297
158.89694300,158896943,141.5260467529297,158896943,141.5260467529297
158.89768400,158897684,141.5260467529297,158897684,141.5260467529297
158.89770700,158897707,141.5260467529297,158897707,141.5260467529297
158.89842700,158898427,141.5260467529297,158898427,141.5260467529297
158.89844900,158898449,141.5260467529297,158898449,141.5260467529297
158.89918200,158899182,141.5260467529297,158899182,141.5260467529297
158.89920400,158899204,141.5260467529297,158899204,141.5260467529297
158.89993700,158899937,141.5260467529297,158899937,141.5260467529297
158.89995900,158899959,141.5260467529297,158899959,141.5260467529297
158.90068500,158900685,141.5260467529297,158900685,141.5260467529297
158.90070700,158900707,141.5260467529297,158900707,141.5260467529297
158.90143300,158901433,141.5260467529297,158901433,141.5260467529297
158.90145600,158901456,141.5260467529297,158901456,141.5260467529297
158.90219400,158902194,141.5260467529297,158902194,141.5260467529297
158.90221600,158902216,141.5260467529297,158902216,141.5260467529297
158.90294400,158902944,141.5260467529297,158902944,141.5260467529297
158.90296800,158902968,141.5260467529297,158902968,141.5260467529297
158.90369100,158903691,141.5260467529297,158903691,141.5260467529297
158.90371300,158903713,141.5260467529297,158903713,141.5260467529297
158.90443900,158904439,141.5260467529297,158904439,141.5260467529297
158.90446100,158904461,141.5260467529297,158904461,141.5260467529297
158.90519600,158905196,141.5260467529297,158905196,141.5260467529297
158.90521800,158905218,141.5260467529297,158905218,141.5260467529297
158.90594200,158905942,141.5260467529297,158905942,141.5260467529297
158.90596300,158905963,141.5260467529297,158905963,141.5260467529297
158.90669500,158906695,141.5260467529297,158906695,141.5260467529297
158.90671700,158906717,141.5260467529297,158906717,141.5260467529297
158.90745000,158907450,141.5260467529297,158907450,141.5260467529297
158.90747500,158907475,141.5260467529297,158907475,141.5260467529297
