timestamp,TimeUS,Ground_Truth
143.69146700,143691467,6
143.69196700,143691967,6
143.69246700,143692467,6
143.69296800,143692968,6
143.69346800,143693468,6
143.69396800,143693968,6
143.69446800,143694468,6
143.69496700,143694967,6
143.69546700,143695467,6
143.69596900,143695969,6
143.69646700,143696467,6
143.69697500,143696975,6
143.69746700,143697467,6
143.69797700,143697977,6
143.69846800,143698468,6
143.69897200,143698972,6
143.69946800,143699468,6
143.69997600,143699976,6
143.70046800,143700468,6
143.70097800,143700978,6
143.70147300,143701473,6
143.70196700,143701967,6
143.70246800,143702468,6
143.70296900,143702969,6
143.70346800,143703468,6
143.70396800,143703968,6
143.70446800,143704468,6
143.70496700,143704967,6
143.70546700,143705467,6
143.70596700,143705967,6
143.70647500,143706475,6
143.70696800,143706968,6
143.70746800,143707468,6
143.70796800,143707968,6
143.70846700,143708467,6
143.70896700,143708967,6
143.70946800,143709468,6
143.70996700,143709967,6
143.71046700,143710467,6
143.71096700,143710967,6
143.71146700,143711467,6
143.71197300,143711973,6
143.71246700,143712467,6
143.71296800,143712968,6
143.71346800,143713468,6
143.71397300,143713973,6
143.71446800,143714468,6
143.71497700,143714977,6
143.71546700,143715467,6
143.71596700,143715967,6
143.71646700,143716467,6
143.71697200,143716972,6
143.71746800,143717468,6
143.71796700,143717967,6
143.71846800,143718468,6
143.71896700,143718967,6
143.71946800,143719468,6
143.71996700,143719967,6
143.72046800,143720468,6
143.72096800,143720968,6
143.72146900,143721469,6
143.72197500,143721975,6
143.72246800,143722468,6
143.72297500,143722975,6
143.72346700,143723467,6
143.72397700,143723977,6
143.72446800,143724468,6
143.72496800,143724968,6
143.72546700,143725467,6
143.72596800,143725968,6
143.72646800,143726468,6
143.72697200,143726972,6
143.72747000,143727470,6
143.72796800,143727968,6
143.72846800,143728468,6
143.72896800,143728968,6
143.72946700,143729467,6
143.72996700,143729967,6
143.73046800,143730468,6
143.73096700,143730967,6
143.73146800,143731468,6
143.73196800,143731968,6
143.73246800,143732468,6
143.73296700,143732967,6
143.73346700,143733467,6
143.73396700,143733967,6
143.73446800,143734468,6
143.73496700,143734967,6
143.73547200,143735472,6
143.73596800,143735968,6
143.73647400,143736474,6
143.73696800,143736968,6
143.73747700,143737477,6
143.73796700,143737967,6
143.73846700,143738467,6
143.73896700,143738967,6
143.73946800,143739468,6
143.73996800,143739968,6
143.74046800,143740468,6
143.74096800,143740968,6
143.74146800,143741468,6
143.74196800,143741968,6
143.74247000,143742470,6
143.74296800,143742968,6
143.74346800,143743468,6
143.74396800,143743968,6
143.74446800,143744468,6
143.74496800,143744968,6
143.74546700,143745467,6
143.74597300,143745973,6
143.74647100,143746471,6
143.74696700,143746967,6
143.74746700,143747467,6
143.74796700,143747967,6
143.74846700,143748467,6
143.74896800,143748968,6
143.74946700,143749467,6
143.74996800,143749968,6
143.75046700,143750467,6
143.75096700,143750967,6
143.75146800,143751468,6
143.75197500,143751975,6
143.75246800,143752468,6
143.75297200,143752972,6
143.75346800,143753468,6
143.75396700,143753967,6
143.75446800,143754468,6
143.75496700,143754967,6
143.75546800,143755468,6
143.75596700,143755967,6
143.75646700,143756467,6
143.75696800,143756968,6
143.75747000,143757470,6
143.75796900,143757969,6
143.75847500,143758475,6
143.75896800,143758968,6
143.75946800,143759468,6
143.75996800,143759968,6
143.76046800,143760468,6
143.76096700,143760967,6
143.76146700,143761467,6
143.76196800,143761968,6
143.76246800,143762468,6
143.76297600,143762976,6
143.76346800,143763468,6
143.76399100,143763991,6
143.76449100,143764491,6
143.76499000,143764990,6
143.76549100,143765491,6
143.76599000,143765990,6
143.76649000,143766490,6
143.76699100,143766991,6
143.76749100,143767491,6
143.76799100,143767991,6
143.76849100,143768491,6
143.76899000,143768990,6
143.76949200,143769492,6
143.76999000,143769990,6
143.77049000,143770490,6
143.77099100,143770991,6
143.77149100,143771491,6
143.77199100,143771991,6
143.77249000,143772490,6
143.77299100,143772991,6
143.77349000,143773490,6
143.77399000,143773990,6
143.77449100,143774491,6
143.77499000,143774990,6
143.77549100,143775491,6
143.77599100,143775991,6
143.77649000,143776490,6
143.77699000,143776990,6
143.77749000,143777490,6
143.77799100,143777991,6
143.77849000,143778490,6
143.77899000,143778990,6
143.77949400,143779494,6
143.77999100,143779991,6
143.78049000,143780490,6
143.78099000,143780990,6
143.78149100,143781491,6
143.78199100,143781991,6
143.78249000,143782490,6
143.78299300,143782993,6
143.78349400,143783494,6
143.78399200,143783992,6
143.78449100,143784491,6
143.78499100,143784991,6
143.78549200,143785492,6
143.78599000,143785990,6
143.78649100,143786491,6
143.78699000,143786990,6
143.78749100,143787491,6
143.78799100,143787991,6
143.78849100,143788491,6
143.78899400,143788994,6
143.78949000,143789490,6
143.78999100,143789991,6
143.79049100,143790491,6
143.79099800,143790998,6
143.79149100,143791491,6
143.79199000,143791990,6
143.79249100,143792491,6
143.79299100,143792991,6
143.79349200,143793492,6
143.79399100,143793991,6
143.79449100,143794491,6
143.79499200,143794992,6
143.79549100,143795491,6
143.79599300,143795993,6
143.79649100,143796491,6
143.79699000,143796990,6
143.79749100,143797491,6
143.79799100,143797991,6
143.79849100,143798491,6
143.79899000,143798990,6
143.79949000,143799490,6
143.79999000,143799990,6
143.80049100,143800491,6
143.80099600,143800996,6
143.80149100,143801491,6
143.80199100,143801991,6
143.80249100,143802491,6
143.80299100,143802991,6
143.80349100,143803491,6
143.80399100,143803991,6
143.80449100,143804491,6
143.80499200,143804992,6
143.80549100,143805491,6
143.80599000,143805990,6
143.80649100,143806491,6
143.80699400,143806994,6
143.80749100,143807491,6
143.80799600,143807996,6
143.80849000,143808490,6
143.80899900,143808999,6
143.80949300,143809493,6
143.81000000,143810000,6
143.81049600,143810496,6
143.81099000,143810990,6
143.81149100,143811491,6
143.81199100,143811991,6
143.81249100,143812491,6
143.81299100,143812991,6
143.81349100,143813491,6
143.81399300,143813993,6
143.81449200,143814492,6
143.81499200,143814992,6
143.81549100,143815491,6
143.81599000,143815990,6
143.81649100,143816491,6
143.81699000,143816990,6
143.81749100,143817491,6
143.81799400,143817994,6
143.81849100,143818491,6
143.81899100,143818991,6
143.81949100,143819491,6
143.81999100,143819991,6
143.82049100,143820491,6
143.82099100,143820991,6
143.82149100,143821491,6
143.82199100,143821991,6
143.82249100,143822491,6
143.82299100,143822991,6
143.82349100,143823491,6
143.82399600,143823996,6
143.82449100,143824491,6
143.82499000,143824990,6
143.82549100,143825491,6
143.82599100,143825991,6
143.82649100,143826491,6
143.82699300,143826993,6
143.82749100,143827491,6
143.82799100,143827991,6
143.82849400,143828494,6
143.82899900,143828999,6
143.82949100,143829491,6
143.82999100,143829991,6
143.83049000,143830490,6
143.83099000,143830990,6
143.83149100,143831491,6
143.83199100,143831991,6
143.83249100,143832491,6
143.83299100,143832991,6
143.83349100,143833491,6
143.83399300,143833993,6
143.83449000,143834490,6
143.83499000,143834990,6
143.83549000,143835490,6
143.83599000,143835990,6
143.83649100,143836491,6
143.83699100,143836991,6
143.83749100,143837491,6
143.83799500,143837995,6
143.83849200,143838492,6
143.83900200,143839002,6
143.83949000,143839490,6
143.83999000,143839990,6
143.84049500,143840495,6
143.84099000,143840990,6
143.84149300,143841493,6
143.84199100,143841991,6
143.84250000,143842500,6
143.84299200,143842992,6
143.84349500,143843495,6
143.84399600,143843996,6
143.84449100,143844491,6
143.84502500,143845025,6
143.84552200,143845522,6
143.84601900,143846019,6
143.84651900,143846519,6
143.84702000,143847020,6
143.84751900,143847519,6
143.84801900,143848019,6
143.84851900,143848519,6
143.84901900,143849019,6
143.84951900,143849519,6
143.85001900,143850019,6
143.85051800,143850518,6
143.85102600,143851026,6
143.85152300,143851523,6
143.85202400,143852024,6
143.85251800,143852518,6
143.85301900,143853019,6
143.85351800,143853518,6
143.85402600,143854026,6
143.85451800,143854518,6
143.85502400,143855024,6
143.85551900,143855519,6
143.85602400,143856024,6
143.85652600,143856526,6
143.85701800,143857018,6
143.85751800,143857518,6
143.85802100,143858021,6
143.85851900,143858519,6
143.85901800,143859018,6
143.85951900,143859519,6
143.86002400,143860024,6
143.86052800,143860528,6
143.86102900,143861029,6
143.86151800,143861518,6
143.86201900,143862019,6
143.86251900,143862519,6
143.86301900,143863019,6
143.86351900,143863519,6
143.86401900,143864019,6
143.86451800,143864518,6
143.86502100,143865021,6
143.86551800,143865518,6
143.86602000,143866020,6
143.86651900,143866519,6
143.86701900,143867019,6
143.86752000,143867520,6
143.86801900,143868019,6
143.86851800,143868518,6
143.86901900,143869019,6
143.86952400,143869524,6
143.87001800,143870018,6
143.87051900,143870519,6
143.87101900,143871019,6
143.87151900,143871519,6
143.87201900,143872019,6
143.87251800,143872518,6
143.87301800,143873018,6
143.87351900,143873519,6
143.87402200,143874022,6
143.87452100,143874521,6
143.87501900,143875019,6
143.87551800,143875518,6
143.87603100,143876031,6
143.87652000,143876520,6
143.87701800,143877018,6
143.87751900,143877519,6
143.87801900,143878019,6
143.87851900,143878519,6
143.87901900,143879019,6
143.87951900,143879519,6
143.88002300,143880023,6
143.88052100,143880521,6
143.88101800,143881018,6
143.88151900,143881519,6
143.88201800,143882018,6
143.88251800,143882518,6
143.88301900,143883019,6
143.88351800,143883518,6
143.88401800,143884018,6
143.88451900,143884519,6
143.88501800,143885018,6
143.88551900,143885519,6
143.88601800,143886018,6
143.88651900,143886519,6
143.88701800,143887018,6
143.88751900,143887519,6
143.88801800,143888018,6
143.88851900,143888519,6
143.88901900,143889019,6
143.88951800,143889518,6
143.89002000,143890020,6
143.89051900,143890519,6
143.89101900,143891019,6
143.89151800,143891518,6
143.89201900,143892019,6
143.89251900,143892519,6
143.89301900,143893019,6
143.89351800,143893518,6
143.89402200,143894022,6
143.89452700,143894527,6
143.89501900,143895019,6
143.89551900,143895519,6
143.89601900,143896019,6
143.89651800,143896518,6
143.89701800,143897018,6
143.89751900,143897519,6
143.89801800,143898018,6
143.89851800,143898518,6
143.89902200,143899022,6
143.89952700,143899527,6
143.90001900,143900019,6
143.90051900,143900519,6
143.90101800,143901018,6
143.90151800,143901518,6
143.90201800,143902018,6
143.90251900,143902519,6
143.90301800,143903018,6
143.90351900,143903519,6
143.90401900,143904019,6
143.90451900,143904519,6
143.90501900,143905019,6
143.90552100,143905521,6
143.90602500,143906025,6
143.90651800,143906518,6
143.90702400,143907024,6
143.90752000,143907520,6
143.90801800,143908018,6
143.90851900,143908519,6
143.90902400,143909024,6
143.90951900,143909519,6
143.91001900,143910019,6
143.91051900,143910519,6
143.91101900,143911019,6
143.91151900,143911519,6
143.91201800,143912018,6
143.91251900,143912519,6
143.91302200,143913022,6
143.91352700,143913527,6
143.91401900,143914019,6
143.91451800,143914518,6
143.91501800,143915018,6
143.91551800,143915518,6
143.91601800,143916018,6
143.91651900,143916519,6
143.91701800,143917018,6
143.91752000,143917520,6
143.91801900,143918019,6
143.91852400,143918524,6
143.91901900,143919019,6
143.91951900,143919519,6
143.92001800,143920018,6
143.92051900,143920519,6
143.92101800,143921018,6
143.92151800,143921518,6
143.92201900,143922019,6
143.92251800,143922518,6
143.92301900,143923019,6
143.92351900,143923519,6
143.92401800,143924018,6
143.92452100,143924521,6
143.92501900,143925019,6
143.92551800,143925518,6
143.92604300,143926043,6
143.92655200,143926552,6
143.92704300,143927043,6
143.92754200,143927542,6
143.92804200,143928042,6
143.92854300,143928543,6
143.92904300,143929043,6
143.92954200,143929542,6
143.93004300,143930043,6
143.93054300,143930543,6
143.93104300,143931043,6
143.93154300,143931543,6
143.93204300,143932043,6
143.93254300,143932543,6
143.93305200,143933052,6
143.93354300,143933543,6
143.93404200,143934042,6
143.93454200,143934542,6
143.93504200,143935042,6
143.93554300,143935543,6
143.93604300,143936043,6
143.93654300,143936543,6
143.93704400,143937044,6
143.93754200,143937542,6
143.93804300,143938043,6
143.93854400,143938544,6
143.93904300,143939043,6
143.93954200,143939542,6
143.94004300,143940043,6
143.94054200,143940542,6
143.94104400,143941044,6
143.94154300,143941543,6
143.94204600,143942046,6
143.94254200,143942542,6
143.94304800,143943048,6
143.94355100,143943551,6
143.94405100,143944051,6
143.94454300,143944543,6
143.94504200,143945042,6
143.94555100,143945551,6
143.94604300,143946043,6
143.94654400,143946544,6
143.94704300,143947043,6
143.94754600,143947546,6
143.94804300,143948043,6
143.94854900,143948549,6
143.94904600,143949046,6
143.94955100,143949551,6
143.95004300,143950043,6
143.95054300,143950543,6
143.95104300,143951043,6
143.95154200,143951542,6
143.95204300,143952043,6
143.95254300,143952543,6
143.95304300,143953043,6
143.95354200,143953542,6
143.95404700,143954047,6
143.95454300,143954543,6
143.95504200,143955042,6
143.95554300,143955543,6
143.95604200,143956042,6
143.95654700,143956547,6
143.95704300,143957043,6
143.95755100,143957551,6
143.95804300,143958043,6
143.95854200,143958542,6
143.95904500,143959045,6
143.95954300,143959543,6
143.96004200,143960042,6
143.96054200,143960542,6
143.96104300,143961043,6
143.96154300,143961543,6
143.96204200,143962042,6
143.96254200,143962542,6
143.96304300,143963043,6
143.96354300,143963543,6
143.96404300,143964043,6
143.96454200,143964542,6
143.96504200,143965042,6
143.96555000,143965550,6
143.96604300,143966043,6
143.96654300,143966543,6
143.96704200,143967042,6
143.96754300,143967543,6
143.96804300,143968043,6
143.96854300,143968543,6
143.96904400,143969044,6
143.96954400,143969544,6
143.97004900,143970049,6
143.97054300,143970543,6
143.97104300,143971043,6
143.97154200,143971542,6
143.97204300,143972043,6
143.97254200,143972542,6
143.97304300,143973043,6
143.97354300,143973543,6
143.97404200,143974042,6
143.97454300,143974543,6
143.97504400,143975044,6
143.97554300,143975543,6
143.97604300,143976043,6
143.97654200,143976542,6
143.97704200,143977042,6
143.97754300,143977543,6
143.97804300,143978043,6
143.97854300,143978543,6
143.97904300,143979043,6
143.97954200,143979542,6
143.98004500,143980045,6
143.98054300,143980543,6
143.98105000,143981050,6
143.98154300,143981543,6
143.98204300,143982043,6
143.98254300,143982543,6
143.98304200,143983042,6
143.98354200,143983542,6
143.98404300,143984043,6
143.98454300,143984543,6
143.98505000,143985050,6
143.98554200,143985542,6
143.98604300,143986043,6
143.98654300,143986543,6
143.98704200,143987042,6
143.98754200,143987542,6
143.98804300,143988043,6
143.98854300,143988543,6
143.98904300,143989043,6
143.98954200,143989542,6
143.99004600,143990046,6
143.99054400,143990544,6
143.99105000,143991050,6
143.99154200,143991542,6
143.99204200,143992042,6
143.99254400,143992544,6
143.99304300,143993043,6
143.99354200,143993542,6
143.99404300,143994043,6
143.99454200,143994542,6
143.99504500,143995045,6
143.99554300,143995543,6
143.99604300,143996043,6
143.99654300,143996543,6
143.99704300,143997043,6
143.99754200,143997542,6
143.99804200,143998042,6
143.99854300,143998543,6
143.99904200,143999042,6
143.99954200,143999542,6
144.00004400,144000044,6
144.00054300,144000543,6
144.00104700,144001047,6
144.00154200,144001542,6
144.00205000,144002050,6
144.00254200,144002542,6
144.00305000,144003050,6
144.00354200,144003542,6
144.00404400,144004044,6
144.00454200,144004542,6
144.00504300,144005043,6
144.00554300,144005543,6
144.00604300,144006043,6
144.00654300,144006543,6
144.00706900,144007069,6
144.00756500,144007565,6
144.00807100,144008071,6
144.00856600,144008566,6
144.00907300,144009073,6
144.00956800,144009568,6
144.01006800,144010068,6
144.01056500,144010565,6
144.01106500,144011065,6
144.01156600,144011566,6
144.01206500,144012065,6
144.01256600,144012566,6
144.01306600,144013066,6
144.01356800,144013568,6
144.01407300,144014073,6
144.01456600,144014566,6
144.01506700,144015067,6
144.01556500,144015565,6
144.01606600,144016066,6
144.01656500,144016565,6
144.01706600,144017066,6
144.01756900,144017569,6
144.01806600,144018066,6
144.01856600,144018566,6
144.01906600,144019066,6
144.01956500,144019565,6
144.02006600,144020066,6
144.02056600,144020566,6
144.02106500,144021065,6
144.02156800,144021568,6
144.02207400,144022074,6
144.02256600,144022566,6
144.02306500,144023065,6
144.02356500,144023565,6
144.02406600,144024066,6
144.02456500,144024565,6
144.02506600,144025066,6
144.02556600,144025566,6
144.02606600,144026066,6
144.02656600,144026566,6
144.02707100,144027071,6
144.02756600,144027566,6
144.02806600,144028066,6
144.02856600,144028566,6
144.02906500,144029065,6
144.02956600,144029566,6
144.03006500,144030065,6
144.03056500,144030565,6
144.03116600,144031166,6
144.03156700,144031567,6
144.03206500,144032065,6
144.03257000,144032570,6
144.03307500,144033075,6
144.03357800,144033578,6
144.03406500,144034065,6
144.03457300,144034573,6
144.03506500,144035065,6
144.03556500,144035565,6
144.03606500,144036065,6
144.03656600,144036566,6
144.03706600,144037066,6
144.03756900,144037569,6
144.03806600,144038066,6
144.03857500,144038575,6
144.03906500,144039065,6
144.03956500,144039565,6
144.04006600,144040066,6
144.04056500,144040565,6
144.04106600,144041066,6
144.04156600,144041566,6
144.04206500,144042065,6
144.04256600,144042566,6
144.04306600,144043066,6
144.04356500,144043565,6
144.04406500,144044065,6
144.04457200,144044572,6
144.04506600,144045066,6
144.04556500,144045565,6
144.04606600,144046066,6
144.04656600,144046566,6
144.04706600,144047066,6
144.04756500,144047565,6
144.04806600,144048066,6
144.04856600,144048566,6
144.04906600,144049066,6
144.04956900,144049569,6
144.05006500,144050065,6
144.05056600,144050566,6
144.05106600,144051066,6
144.05156500,144051565,6
144.05206500,144052065,6
144.05256500,144052565,6
144.05306600,144053066,6
144.05356600,144053566,6
144.05406800,144054068,6
144.05456600,144054566,6
144.05507100,144055071,6
144.05556600,144055566,6
144.05607100,144056071,6
144.05656500,144056565,6
144.05707300,144057073,6
144.05756600,144057566,6
144.05807500,144058075,6
144.05856500,144058565,6
144.05907200,144059072,6
144.05956700,144059567,6
144.06006600,144060066,6
144.06056500,144060565,6
144.06106500,144061065,6
144.06156500,144061565,6
144.06206700,144062067,6
144.06256600,144062566,6
144.06306600,144063066,6
144.06356500,144063565,6
144.06406600,144064066,6
144.06456500,144064565,6
144.06506500,144065065,6
144.06556500,144065565,6
144.06606600,144066066,6
144.06657000,144066570,6
144.06706600,144067066,6
144.06756900,144067569,6
144.06806500,144068065,6
144.06857500,144068575,6
144.06906500,144069065,6
144.06956500,144069565,6
144.07006600,144070066,6
144.07056600,144070566,6
144.07106500,144071065,6
144.07156600,144071566,6
144.07206600,144072066,6
144.07256600,144072566,6
144.07306600,144073066,6
144.07356500,144073565,6
144.07406600,144074066,6
144.07456600,144074566,6
144.07506500,144075065,6
144.07556600,144075566,6
144.07606600,144076066,6
144.07656600,144076566,6
144.07706600,144077066,6
144.07756600,144077566,6
144.07806900,144078069,6
144.07857400,144078574,6
144.07906500,144079065,6
144.07956600,144079566,6
144.08006500,144080065,6
144.08056600,144080566,6
144.08106500,144081065,6
144.08156500,144081565,6
144.08206500,144082065,6
144.08256600,144082566,6
144.08306500,144083065,6
144.08357000,144083570,6
144.08406600,144084066,6
144.08456600,144084566,6
144.08506600,144085066,6
144.08556600,144085566,6
144.08606600,144086066,6
144.08656500,144086565,6
144.08706600,144087066,6
144.08756600,144087566,6
144.08809000,144088090,6
144.08859400,144088594,6
144.08908800,144089088,6
144.08958900,144089589,6
144.09008900,144090089,6
144.09058800,144090588,6
144.09108900,144091089,6
144.09158900,144091589,6
144.09208900,144092089,6
144.09258900,144092589,6
144.09308900,144093089,6
144.09358900,144093589,6
144.09408900,144094089,6
144.09458900,144094589,6
144.09508800,144095088,6
144.09558800,144095588,6
144.09609000,144096090,6
144.09658900,144096589,6
144.09709600,144097096,6
144.09758800,144097588,6
144.09808900,144098089,6
144.09858800,144098588,6
144.09908900,144099089,6
144.09958900,144099589,6
144.10009000,144100090,6
144.10058800,144100588,6
144.10109500,144101095,6
144.10159000,144101590,6
144.10209800,144102098,6
144.10259100,144102591,6
144.10308900,144103089,6
144.10359700,144103597,6
144.10408800,144104088,6
144.10459200,144104592,6
144.10508900,144105089,6
144.10559600,144105596,6
144.10608800,144106088,6
144.10659300,144106593,6
144.10708800,144107088,6
144.10759000,144107590,6
144.10808900,144108089,6
144.10859600,144108596,6
144.10908900,144109089,6
144.10959400,144109594,6
144.11008800,144110088,6
144.11059700,144110597,6
144.11109700,144111097,6
144.11158800,144111588,6
144.11208800,144112088,6
144.11258900,144112589,6
144.11308800,144113088,6
144.11358800,144113588,6
144.11408900,144114089,6
144.11458900,144114589,6
144.11509600,144115096,6
144.11558900,144115589,6
144.11608900,144116089,6
144.11658800,144116588,6
144.11708800,144117088,6
144.11758900,144117589,6
144.11808800,144118088,6
144.11858900,144118589,6
144.11909000,144119090,6
144.11959600,144119596,6
144.12008900,144120089,6
144.12058900,144120589,6
144.12108900,144121089,6
144.12158800,144121588,6
144.12208900,144122089,6
144.12258900,144122589,6
144.12308800,144123088,6
144.12358900,144123589,6
144.12409100,144124091,6
144.12458900,144124589,6
144.12509300,144125093,6
144.12559000,144125590,6
144.12608900,144126089,6
144.12658800,144126588,6
144.12708800,144127088,6
144.12758900,144127589,6
144.12808800,144128088,6
144.12858900,144128589,6
144.12908900,144129089,6
144.12958800,144129588,6
144.13008800,144130088,6
144.13059700,144130597,6
144.13108800,144131088,6
144.13158900,144131589,6
144.13208800,144132088,6
144.13258900,144132589,6
144.13309100,144133091,6
144.13358900,144133589,6
144.13408900,144134089,6
144.13458800,144134588,6
144.13508800,144135088,6
144.13558900,144135589,6
144.13608900,144136089,6
144.13658900,144136589,6
144.13709100,144137091,6
144.13758800,144137588,6
144.13808900,144138089,6
144.13858900,144138589,6
144.13908800,144139088,6
144.13958900,144139589,6
144.14008900,144140089,6
144.14058900,144140589,6
144.14108900,144141089,6
144.14158900,144141589,6
144.14208800,144142088,6
144.14258900,144142589,6
144.14308800,144143088,6
144.14358900,144143589,6
144.14408900,144144089,6
144.14458900,144144589,6
144.14508900,144145089,6
144.14558900,144145589,6
144.14613700,144146137,6
144.14658900,144146589,6
144.14708900,144147089,6
144.14758900,144147589,6
144.14808800,144148088,6
144.14858900,144148589,6
144.14909400,144149094,6
144.14958900,144149589,6
144.15008800,144150088,6
144.15058900,144150589,6
144.15108900,144151089,6
144.15158800,144151588,6
144.15208800,144152088,6
144.15258900,144152589,6
144.15308900,144153089,6
144.15358900,144153589,6
144.15408900,144154089,6
144.15458900,144154589,6
144.15508900,144155089,6
144.15558900,144155589,6
144.15608900,144156089,6
144.15659100,144156591,6
144.15708800,144157088,6
144.15758900,144157589,6
144.15808800,144158088,6
144.15858900,144158589,6
144.15908800,144159088,6
144.15959000,144159590,6
144.16008800,144160088,6
144.16058800,144160588,6
144.16108900,144161089,6
144.16158900,144161589,6
144.16208900,144162089,6
144.16259000,144162590,6
144.16308800,144163088,6
144.16358900,144163589,6
144.16408900,144164089,6
144.16458900,144164589,6
144.16508800,144165088,6
144.16558800,144165588,6
144.16609700,144166097,6
144.16658800,144166588,6
144.16708900,144167089,6
144.16758800,144167588,6
144.16808800,144168088,6
144.16874000,144168740,6
144.16923400,144169234,6
144.16973300,144169733,6
144.17023700,144170237,6
144.17063900,144170639,6
144.17123600,144171236,6
144.17173800,144171738,6
144.17223300,144172233,6
144.17273400,144172734,6
144.17323700,144173237,6
144.17373400,144173734,6
144.17423300,144174233,6
144.17473500,144174735,6
144.17523400,144175234,6
144.17576400,144175764,6
144.17623800,144176238,6
144.17674400,144176744,6
144.17723500,144177235,6
144.17773400,144177734,6
144.17823500,144178235,6
144.17873500,144178735,6
144.17923600,144179236,6
144.17963900,144179639,6
144.18023700,144180237,6
144.18073800,144180738,6
144.18123400,144181234,6
144.18173300,144181733,6
144.18223400,144182234,6
144.18273500,144182735,6
144.18323300,144183233,6
144.18373300,144183733,6
144.18423800,144184238,6
144.18473600,144184736,6
144.18524500,144185245,6
144.18576300,144185763,6
144.18631000,144186310,6
144.18673900,144186739,6
144.18724000,144187240,6
144.18773500,144187735,6
144.18823500,144188235,6
144.18863900,144188639,6
144.18924000,144189240,6
144.18973600,144189736,6
144.19023800,144190238,6
144.19074500,144190745,6
144.19123600,144191236,6
144.19173600,144191736,6
144.19224100,144192241,6
144.19273700,144192737,6
144.19323900,144193239,6
144.19373700,144193737,6
144.19423500,144194235,6
144.19473800,144194738,6
144.19513700,144195137,6
144.19576400,144195764,6
144.19624100,144196241,6
144.19673600,144196736,6
144.19723300,144197233,6
144.19773800,144197738,6
144.19823200,144198232,6
144.19873700,144198737,6
144.19923200,144199232,6
144.19973500,144199735,6
144.20013700,144200137,6
144.20073400,144200734,6
144.20124000,144201240,6
144.20173900,144201739,6
144.20223100,144202231,6
144.20273400,144202734,6
144.20323400,144203234,6
144.20373400,144203734,6
144.20423200,144204232,6
144.20473500,144204735,6
144.20523600,144205236,6
144.20576500,144205765,6
144.20623500,144206235,6
144.20673700,144206737,6
144.20723700,144207237,6
144.20774600,144207746,6
144.20823100,144208231,6
144.20873300,144208733,6
144.20923200,144209232,6
144.20973500,144209735,6
144.21023100,144210231,6
144.21073300,144210733,6
144.21123400,144211234,6
144.21173700,144211737,6
144.21223500,144212235,6
144.21274400,144212744,6
144.21323200,144213232,6
144.21373300,144213733,6
144.21423400,144214234,6
144.21473800,144214738,6
144.21523300,144215233,6
144.21576600,144215766,6
144.21623200,144216232,6
144.21674000,144216740,6
144.21716600,144217166,6
144.21765700,144217657,6
144.21824000,144218240,6
144.21874000,144218740,6
144.21923200,144219232,6
144.21973200,144219732,6
144.22023400,144220234,6
144.22073200,144220732,6
144.22123400,144221234,6
144.22173200,144221732,6
144.22224000,144222240,6
144.22273400,144222734,6
144.22324000,144223240,6
144.22373400,144223734,6
144.22413900,144224139,6
144.22473200,144224732,6
144.22523600,144225236,6
144.22576100,144225761,6
144.22624400,144226244,6
144.22673500,144226735,6
144.22723900,144227239,6
144.22774900,144227749,6
144.22814000,144228140,6
144.22873400,144228734,6
144.22923400,144229234,6
144.22973300,144229733,6
144.23023400,144230234,6
144.23063900,144230639,6
144.23123900,144231239,6
144.23173800,144231738,6
144.23223100,144232231,6
144.23274200,144232742,6
144.23324000,144233240,6
144.23373900,144233739,6
144.23423400,144234234,6
144.23474400,144234744,6
144.23513900,144235139,6
144.23576100,144235761,6
144.23624800,144236248,6
144.23674200,144236742,6
144.23714000,144237140,6
144.23774100,144237741,6
144.23824200,144238242,6
144.23875200,144238752,6
144.23913900,144239139,6
144.23973500,144239735,6
144.24024100,144240241,6
144.24073300,144240733,6
144.24123700,144241237,6
144.24173400,144241734,6
144.24223200,144242232,6
144.24273600,144242736,6
144.24323300,144243233,6
144.24373500,144243735,6
144.24423500,144244235,6
144.24474300,144244743,6
144.24523200,144245232,6
144.24573300,144245733,6
144.24627200,144246272,6
144.24673200,144246732,6
144.24723100,144247231,6
144.24773400,144247734,6
144.24826400,144248264,6
144.24873900,144248739,6
144.24924100,144249241,6
144.24976400,144249764,6
144.25028700,144250287,6
144.25076300,144250763,6
144.25126300,144251263,6
144.25176300,144251763,6
144.25226400,144252264,6
144.25276400,144252764,6
144.25326400,144253264,6
144.25376300,144253763,6
144.25426300,144254263,6
144.25476400,144254764,6
144.25526400,144255264,6
144.25577000,144255770,6
144.25626400,144256264,6
144.25676400,144256764,6
144.25726300,144257263,6
144.25776400,144257764,6
144.25826400,144258264,6
144.25876300,144258763,6
144.25926400,144259264,6
144.25976300,144259763,6
144.26026400,144260264,6
144.26077300,144260773,6
144.26126400,144261264,6
144.26176400,144261764,6
144.26226400,144262264,6
144.26276400,144262764,6
144.26326400,144263264,6
144.26376400,144263764,6
144.26426300,144264263,6
144.26476400,144264764,6
144.26526400,144265264,6
144.26577000,144265770,6
144.26626400,144266264,6
144.26676400,144266764,6
144.26726300,144267263,6
144.26776300,144267763,6
144.26826300,144268263,6
144.26876300,144268763,6
144.26926300,144269263,6
144.26976900,144269769,6
144.27026500,144270265,6
144.27076400,144270764,6
144.27126400,144271264,6
144.27176300,144271763,6
144.27226400,144272264,6
144.27276300,144272763,6
144.27326300,144273263,6
144.27376400,144273764,6
