timestamp,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
124.84921500,124849215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.85201500,124852015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.85421500,124854215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.85725400,124857254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.86066000,124860660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.86226000,124862260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.86466500,124864665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.86723500,124867235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.86966700,124869667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.87246200,124872462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.87624400,124876244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.87800200,124878002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.88052000,124880520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.88257600,124882576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.88524600,124885246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.88778200,124887782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.89159600,124891596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.89307000,124893070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.89583000,124895830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.89790100,124897901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.90059100,124900591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.90316700,124903167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.90543800,124905438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.90808200,124908082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.91130300,124911303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.91290600,124912906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.91562700,124915627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.91811500,124918115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.92044700,124920447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.92309900,124923099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.92692900,124926929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.92818400,124928184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.93061000,124930610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.93308400,124933084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.93544700,124935447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.93809800,124938098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.94058200,124940582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.94294700,124942947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.94633500,124946335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.94806600,124948066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.95043500,124950435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.95308600,124953086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.95563600,124955636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.95794900,124957949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.96180200,124961802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.96326200,124963262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.96543700,124965437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.96867900,124968679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.97054600,124970546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.97346700,124973467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.97742300,124977423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.97920100,124979201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.98352900,124983529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.98533900,124985339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.98876800,124988768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.99005100,124990051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.99383000,124993830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.99641900,124996419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.99867700,124998677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.00034800,125000348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.00388100,125003881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.00514200,125005142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.00885300,125008853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.01176600,125011766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.01376300,125013763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.01881300,125018813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.02035500,125020355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.02391600,125023916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.02787800,125027878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.02931400,125029314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.03396900,125033969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.03547700,125035477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.03923700,125039237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.04052200,125040522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.04421200,125044212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.04679100,125046791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.04905200,125049052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.05072600,125050726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.05430300,125054303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.05556500,125055565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.05931100,125059311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.06231100,125062311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.06414000,125064140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.06637700,125066377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.06933500,125069335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.07106600,125071066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.07433100,125074331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.07782600,125077826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.07934800,125079348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.08434000,125084340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.08592600,125085926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.08946300,125089463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.09465200,125094652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.09627400,125096274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.09920300,125099203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.10109400,125101094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.10444400,125104444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.10593900,125105939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.10937300,125109373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.11109900,125111099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.11416800,125114168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.11609800,125116098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.11931800,125119318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.12094300,125120943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.12442700,125124427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.12608500,125126085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.12920100,125129201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.13115400,125131154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.13439800,125134398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.13594700,125135947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.13934500,125139345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.14116000,125141160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.14417800,125144178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.14607100,125146071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.14933800,125149338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.15094400,125150944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.15432100,125154321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.15607600,125156076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.15917800,125159178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.16107400,125161074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.16433000,125164330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.16590200,125165902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.16933400,125169334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.17112900,125171129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.17407300,125174073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.17607600,125176076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.17934100,125179341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.18092600,125180926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.18437600,125184376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.18614600,125186146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.18926600,125189266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.19139300,125191393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.19478500,125194785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.19604900,125196049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.19936400,125199364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.20106600,125201066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.20415000,125204150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.20609500,125206095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.20931400,125209314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.21094600,125210946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.21432800,125214328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.21607400,125216074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.21917600,125219176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.22107600,125221076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.22431100,125224311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.22594600,125225946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.22933300,125229333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.23109800,125231098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.23407600,125234076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.23676100,125236761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.23932900,125239329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.24149400,125241494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.24485700,125244857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.24666400,125246664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.24957700,125249577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.25160700,125251607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.25475800,125254758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.25658900,125256589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.26034900,125260349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.26179100,125261791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.26427000,125264270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.26684400,125266844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.26942800,125269428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.27167500,125271675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.27440300,125274403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.27685300,125276853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.27966300,125279663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.28190200,125281902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.28481100,125284811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.28691400,125286914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.29025700,125290257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.29249300,125292493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.29519100,125295191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.29726400,125297264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.29989600,125299896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.30183000,125301830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.30481100,125304811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.30714400,125307144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.31073000,125310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.31218900,125312189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.31478500,125314785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.31703500,125317035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.31977800,125319778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.32224900,125322249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.32464400,125324644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.32721700,125327217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.33032500,125330325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.33198500,125331985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.33479300,125334793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.33774600,125337746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.33973900,125339739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.34287300,125342873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.34591600,125345916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.34761500,125347615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.34989900,125349899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.35289900,125352899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.35457500,125354575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.35748600,125357486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.36132900,125361329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.36279500,125362795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.36529300,125365293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.36798700,125367987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.37015800,125370158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.37307500,125373075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.37682400,125376824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.37815700,125378157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.38084100,125380841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.38335600,125383356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.38570500,125385705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.38835000,125388350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.39238900,125392389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.39381000,125393810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.39672600,125396726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.39930400,125399304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.40129100,125401291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.40394200,125403942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.40790400,125407904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.40914900,125409149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.41187600,125411876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.41438300,125414383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.41668000,125416680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.41937200,125419372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.42346500,125423465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.42472900,125424729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.42843900,125428439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.43136100,125431361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.43329600,125433296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.43530800,125435308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.43856000,125438560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.44009300,125440093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.44353900,125443539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.44678200,125446782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
