timestamp,TimeUS,Ground_Truth,TimeUS,Ground_Truth
153.18360000,153183600,6,153183600,6
153.18410000,153184100,6,153184100,6
153.18460000,153184600,6,153184600,6
153.18510200,153185102,6,153185102,6
153.18560200,153185602,6,153185602,6
153.18610100,153186101,6,153186101,6
153.18659800,153186598,6,153186598,6
153.18710800,153187108,6,153187108,6
153.18761700,153187617,6,153187617,6
153.18810200,153188102,6,153188102,6
153.18859800,153188598,6,153188598,6
153.18909900,153189099,6,153189099,6
153.18959900,153189599,6,153189599,6
153.19010100,153190101,6,153190101,6
153.19060100,153190601,6,153190601,6
153.19110000,153191100,6,153191100,6
153.19160000,153191600,6,153191600,6
153.19210000,153192100,6,153192100,6
153.19260200,153192602,6,153192602,6
153.19310300,153193103,6,153193103,6
153.19360100,153193601,6,153193601,6
153.19410400,153194104,6,153194104,6
153.19460000,153194600,6,153194600,6
153.19510300,153195103,6,153195103,6
153.19560100,153195601,6,153195601,6
153.19610000,153196100,6,153196100,6
153.19660100,153196601,6,153196601,6
153.19710700,153197107,6,153197107,6
153.19760900,153197609,6,153197609,6
153.19810200,153198102,6,153198102,6
153.19860000,153198600,6,153198600,6
153.19910000,153199100,6,153199100,6
153.19959900,153199599,6,153199599,6
153.20011000,153200110,6,153200110,6
153.20060100,153200601,6,153200601,6
153.20109900,153201099,6,153201099,6
153.20160500,153201605,6,153201605,6
153.20210000,153202100,6,153202100,6
153.20260500,153202605,6,153202605,6
153.20310200,153203102,6,153203102,6
153.20359900,153203599,6,153203599,6
153.20410100,153204101,6,153204101,6
153.20459900,153204599,6,153204599,6
153.20510200,153205102,6,153205102,6
153.20560200,153205602,6,153205602,6
153.20610000,153206100,6,153206100,6
153.20660100,153206601,6,153206601,6
153.20710600,153207106,6,153207106,6
153.20760500,153207605,6,153207605,6
153.20810100,153208101,6,153208101,6
153.20860000,153208600,6,153208600,6
153.20909900,153209099,6,153209099,6
153.20960000,153209600,6,153209600,6
153.21010500,153210105,6,153210105,6
153.21060100,153210601,6,153210601,6
153.21110000,153211100,6,153211100,6
153.21159900,153211599,6,153211599,6
153.21209900,153212099,6,153212099,6
153.21260500,153212605,6,153212605,6
153.21310200,153213102,6,153213102,6
153.21360000,153213600,6,153213600,6
153.21409900,153214099,6,153214099,6
153.21460000,153214600,6,153214600,6
153.21510300,153215103,6,153215103,6
153.21560100,153215601,6,153215601,6
153.21610000,153216100,6,153216100,6
153.21660000,153216600,6,153216600,6
153.21710700,153217107,6,153217107,6
153.21760800,153217608,6,153217608,6
153.21810200,153218102,6,153218102,6
153.21860000,153218600,6,153218600,6
153.21910800,153219108,6,153219108,6
153.21960000,153219600,6,153219600,6
153.22010500,153220105,6,153220105,6
153.22060100,153220601,6,153220601,6
153.22110000,153221100,6,153221100,6
153.22160100,153221601,6,153221601,6
153.22210000,153222100,6,153222100,6
153.22260300,153222603,6,153222603,6
153.22310300,153223103,6,153223103,6
153.22360000,153223600,6,153223600,6
153.22409900,153224099,6,153224099,6
153.22460000,153224600,6,153224600,6
153.22510700,153225107,6,153225107,6
153.22560100,153225601,6,153225601,6
153.22610000,153226100,6,153226100,6
153.22659900,153226599,6,153226599,6
153.22710000,153227100,6,153227100,6
153.22760400,153227604,6,153227604,6
153.22810100,153228101,6,153228101,6
153.22860000,153228600,6,153228600,6
153.22910100,153229101,6,153229101,6
153.22960000,153229600,6,153229600,6
153.23010200,153230102,6,153230102,6
153.23060100,153230601,6,153230601,6
153.23109800,153231098,6,153231098,6
153.23160000,153231600,6,153231600,6
153.23209800,153232098,6,153232098,6
153.23261100,153232611,6,153232611,6
153.23310200,153233102,6,153233102,6
153.23360000,153233600,6,153233600,6
153.23409900,153234099,6,153234099,6
153.23460000,153234600,6,153234600,6
153.23510300,153235103,6,153235103,6
153.23560100,153235601,6,153235601,6
153.23609900,153236099,6,153236099,6
153.23659900,153236599,6,153236599,6
153.23710600,153237106,6,153237106,6
153.23760700,153237607,6,153237607,6
153.23810100,153238101,6,153238101,6
153.23860000,153238600,6,153238600,6
153.23909900,153239099,6,153239099,6
153.23960100,153239601,6,153239601,6
153.24010000,153240100,6,153240100,6
153.24060000,153240600,6,153240600,6
153.24110000,153241100,6,153241100,6
153.24160000,153241600,6,153241600,6
153.24210100,153242101,6,153242101,6
153.24261000,153242610,6,153242610,6
153.24310100,153243101,6,153243101,6
153.24360000,153243600,6,153243600,6
153.24410700,153244107,6,153244107,6
153.24460000,153244600,6,153244600,6
153.24510400,153245104,6,153245104,6
153.24560100,153245601,6,153245601,6
153.24610000,153246100,6,153246100,6
153.24660200,153246602,6,153246602,6
153.24710800,153247108,6,153247108,6
153.24760900,153247609,6,153247609,6
153.24810100,153248101,6,153248101,6
153.24860000,153248600,6,153248600,6
153.24910900,153249109,6,153249109,6
153.24960000,153249600,6,153249600,6
153.25010900,153250109,6,153250109,6
153.25060100,153250601,6,153250601,6
153.25110000,153251100,6,153251100,6
153.25160000,153251600,6,153251600,6
153.25210000,153252100,6,153252100,6
153.25260200,153252602,6,153252602,6
153.25310100,153253101,6,153253101,6
153.25360000,153253600,6,153253600,6
153.25410000,153254100,6,153254100,6
153.25459900,153254599,6,153254599,6
153.25510600,153255106,6,153255106,6
153.25560000,153255600,6,153255600,6
153.25613000,153256130,6,153256130,6
153.25663000,153256630,6,153256630,6
153.25713100,153257131,6,153257131,6
153.25763300,153257633,6,153257633,6
153.25813100,153258131,6,153258131,6
153.25863100,153258631,6,153258631,6
153.25913100,153259131,6,153259131,6
153.25963100,153259631,6,153259631,6
153.26013000,153260130,6,153260130,6
153.26068100,153260681,6,153260681,6
153.26113300,153261133,6,153261133,6
153.26163100,153261631,6,153261631,6
153.26213100,153262131,6,153262131,6
153.26263100,153262631,6,153262631,6
153.26313300,153263133,6,153263133,6
153.26363000,153263630,6,153263630,6
153.26413000,153264130,6,153264130,6
153.26462900,153264629,6,153264629,6
153.26513200,153265132,6,153265132,6
153.26563200,153265632,6,153265632,6
153.26612900,153266129,6,153266129,6
153.26663100,153266631,6,153266631,6
153.26713100,153267131,6,153267131,6
153.26763400,153267634,6,153267634,6
153.26813200,153268132,6,153268132,6
153.26863000,153268630,6,153268630,6
153.26913200,153269132,6,153269132,6
153.26963100,153269631,6,153269631,6
153.27013300,153270133,6,153270133,6
153.27063200,153270632,6,153270632,6
153.27113600,153271136,6,153271136,6
153.27163000,153271630,6,153271630,6
153.27213100,153272131,6,153272131,6
153.27263400,153272634,6,153272634,6
153.27313300,153273133,6,153273133,6
153.27363000,153273630,6,153273630,6
153.27413200,153274132,6,153274132,6
153.27463000,153274630,6,153274630,6
153.27513200,153275132,6,153275132,6
153.27563200,153275632,6,153275632,6
153.27612900,153276129,6,153276129,6
153.27663100,153276631,6,153276631,6
153.27713100,153277131,6,153277131,6
153.27763300,153277633,6,153277633,6
153.27813200,153278132,6,153278132,6
153.27863300,153278633,6,153278633,6
153.27913100,153279131,6,153279131,6
153.27963000,153279630,6,153279630,6
153.28013400,153280134,6,153280134,6
153.28063400,153280634,6,153280634,6
153.28113200,153281132,6,153281132,6
153.28163100,153281631,6,153281631,6
153.28213000,153282130,6,153282130,6
153.28263200,153282632,6,153282632,6
153.28313200,153283132,6,153283132,6
153.28363100,153283631,6,153283631,6
153.28413000,153284130,6,153284130,6
153.28463100,153284631,6,153284631,6
153.28513400,153285134,6,153285134,6
153.28563300,153285633,6,153285633,6
153.28613200,153286132,6,153286132,6
153.28663100,153286631,6,153286631,6
153.28713100,153287131,6,153287131,6
