timestamp,TimeUS,ACCx,TimeUS,ACCx,ACCy,ACCz
88.04656500,88046565,-0.6893094778060913,88046565,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.04706300,88047063,-0.6893094778060913,88047063,-0.6893094778060913,0.22976982593536377,-9.956692695617676
88.04757400,88047574,-0.6127195358276367,88047574,-0.6127195358276367,0.07658994197845459,-9.880102157592773
88.04803800,88048038,-0.6127195358276367,88048038,-0.6127195358276367,0.07658994197845459,-9.880102157592773
88.04858700,88048587,-0.7658994197845459,88048587,-0.7658994197845459,0.07658994197845459,-9.726922988891602
88.04906500,88049065,-0.6127195358276367,88049065,-0.6127195358276367,0.22976982593536377,-9.803512573242188
88.04957100,88049571,-0.6127195358276367,88049571,-0.6127195358276367,0.15317988395690918,-9.880102157592773
88.05006300,88050063,-0.6893094778060913,88050063,-0.6893094778060913,0.07658994197845459,-9.880102157592773
88.05054000,88050540,-0.6893094778060913,88050540,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.05108600,88051086,-0.6893094778060913,88051086,-0.6893094778060913,0.22976982593536377,-9.956692695617676
88.05156600,88051566,-0.6893094778060913,88051566,-0.6893094778060913,0.07658994197845459,-9.803512573242188
88.05207200,88052072,-0.6893094778060913,88052072,-0.6893094778060913,0.07658994197845459,-9.803512573242188
88.05256400,88052564,-0.6893094778060913,88052564,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.05303900,88053039,-0.6127195358276367,88053039,-0.6127195358276367,0.15317988395690918,-9.803512573242188
88.05358100,88053581,-0.8424893617630005,88053581,-0.8424893617630005,0.15317988395690918,-9.803512573242188
88.05407000,88054070,-0.6893094778060913,88054070,-0.6893094778060913,0.07658994197845459,-9.956692695617676
88.05460000,88054600,-0.6127195358276367,88054600,-0.6127195358276367,0.07658994197845459,-9.880102157592773
88.05506500,88055065,-0.6893094778060913,88055065,-0.6893094778060913,0.07658994197845459,-9.956692695617676
88.05553900,88055539,-0.6127195358276367,88055539,-0.6127195358276367,0.22976982593536377,-9.803512573242188
88.05608000,88056080,-0.6893094778060913,88056080,-0.6893094778060913,0.22976982593536377,-9.803512573242188
88.05657500,88056575,-0.6127195358276367,88056575,-0.6127195358276367,0.15317988395690918,-9.956692695617676
88.05708000,88057080,-0.6127195358276367,88057080,-0.6127195358276367,0.15317988395690918,-9.880102157592773
88.05756300,88057563,-0.6127195358276367,88057563,-0.6127195358276367,0.15317988395690918,-9.880102157592773
88.05803600,88058036,-0.6893094778060913,88058036,-0.6893094778060913,0.07658994197845459,-9.956692695617676
88.05857800,88058578,-0.7658994197845459,88058578,-0.7658994197845459,0.22976982593536377,-9.803512573242188
88.05906900,88059069,-0.6893094778060913,88059069,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.05956800,88059568,-0.6893094778060913,88059568,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.06006900,88060069,-0.7658994197845459,88060069,-0.7658994197845459,0.07658994197845459,-9.880102157592773
88.06008000,88060080,-0.7658994197845459,88060080,-0.7658994197845459,0.22976982593536377,-9.880102157592773
88.06108200,88061082,-0.6893094778060913,88061082,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.06109500,88061095,-0.7658994197845459,88061095,-0.7658994197845459,0.07658994197845459,-9.956692695617676
88.06157200,88061572,-0.6127195358276367,88061572,-0.6127195358276367,0.22976982593536377,-9.956692695617676
88.06203900,88062039,-0.7658994197845459,88062039,-0.7658994197845459,0.15317988395690918,-9.956692695617676
88.06256300,88062563,-0.6127195358276367,88062563,-0.6127195358276367,0.22976982593536377,-9.880102157592773
88.06306200,88063062,-0.7658994197845459,88063062,-0.7658994197845459,0.22976982593536377,-9.880102157592773
88.06356300,88063563,-0.8424893617630005,88063563,-0.8424893617630005,0.07658994197845459,-9.956692695617676
88.06407100,88064071,-0.7658994197845459,88064071,-0.7658994197845459,0.15317988395690918,-9.880102157592773
88.06457000,88064570,-0.7658994197845459,88064570,-0.7658994197845459,0.15317988395690918,-9.803512573242188
88.06506800,88065068,-0.6893094778060913,88065068,-0.6893094778060913,0.0,-9.726922988891602
88.06556400,88065564,-0.6893094778060913,88065564,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.06606300,88066063,-0.6893094778060913,88066063,-0.6893094778060913,0.07658994197845459,-9.803512573242188
88.06657100,88066571,-0.6893094778060913,88066571,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.06706900,88067069,-0.7658994197845459,88067069,-0.7658994197845459,0.15317988395690918,-9.880102157592773
88.06756300,88067563,-0.6893094778060913,88067563,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.06806500,88068065,-0.6893094778060913,88068065,-0.6893094778060913,0.15317988395690918,-9.880102157592773
88.06857100,88068571,-0.6893094778060913,88068571,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.06907000,88069070,-0.7658994197845459,88069070,-0.7658994197845459,0.15317988395690918,-9.956692695617676
88.06956800,88069568,-0.6893094778060913,88069568,-0.6893094778060913,0.15317988395690918,-9.956692695617676
88.07006400,88070064,-0.6127195358276367,88070064,-0.6127195358276367,0.0,-9.956692695617676
88.07056200,88070562,-0.6127195358276367,88070562,-0.6127195358276367,0.15317988395690918,-9.880102157592773
