timestamp,TimeUS,GYROx,TimeUS,GYROx,GYROy,GYROz
88.14251800,88142518,0.00500220013782382,88142518,0.00500220013782382,-0.024710243567824364,0.0036098449490964413
88.14301900,88143019,0.006067497190088034,88143019,0.006067497190088034,-0.01299197692424059,0.015328111127018929
88.14351700,88143517,0.00500220013782382,88143517,0.00500220013782382,-0.00020841415971517563,0.0036098449490964413
88.14402400,88144024,0.009263387881219387,88144024,0.009263387881219387,-0.004469601437449455,-0.002781936898827553
88.14455600,88144556,0.0028716064989566803,88144556,0.0028716064989566803,-0.007665492128580809,-0.013434906490147114
88.14502100,88145021,-0.0013895813608542085,88145021,-0.0013895813608542085,-0.0034043043851852417,-0.0017166398465633392
88.14551900,88145519,-0.014173144474625587,88145519,-0.014173144474625587,0.013640445657074451,0.007871032692492008
88.14602100,88146021,-0.024826114997267723,88146021,-0.024826114997267723,0.013640445657074451,0.0014792508445680141
88.14653000,88146530,-0.017369035631418228,88146530,-0.017369035631418228,-0.002339007332921028,-0.008108421228826046
88.14702300,88147023,-0.008846660144627094,88147023,-0.008846660144627094,-0.002339007332921028,-0.004912530537694693
88.14751700,88147517,0.009263387881219387,88147517,0.009263387881219387,-0.0034043043851852417,0.010001626797020435
88.14801800,88148018,0.01139398105442524,88148018,0.01139398105442524,0.009379259310662746,0.013197517022490501
88.14851800,88148518,0.012459278106689453,88148518,0.012459278106689453,-0.002339007332921028,0.016393408179283142
88.14902200,88149022,0.01139398105442524,88149022,0.01139398105442524,0.0019221799448132515,0.016393408179283142
88.14952000,88149520,-0.0035201753489673138,88149520,-0.0035201753489673138,0.012575148604810238,0.0025445478968322277
88.15002100,88150021,-0.013107848353683949,88150021,-0.013107848353683949,0.013640445657074451,-0.015565499663352966
88.15051600,88150516,-0.025891412049531937,88150516,-0.025891412049531937,0.01044455636292696,-0.027283765375614166
88.15102000,88151020,-0.015238441526889801,88151020,-0.015238441526889801,-0.007665492128580809,-0.014500202611088753
88.15152300,88151523,-0.012042551301419735,88151523,-0.012042551301419735,-0.011926679871976376,-0.026218470185995102
88.15203200,88152032,-0.00032428442500531673,88152032,-0.00032428442500531673,-0.007665492128580809,-0.015565499663352966
88.15252000,88152520,-0.009911957196891308,88152520,-0.009911957196891308,0.0019221799448132515,-0.0123696094378829
88.15302300,88153023,-0.008846660144627094,88153023,-0.008846660144627094,0.006183368153870106,0.0014792508445680141
88.15351700,88153517,-0.016303738579154015,88153517,-0.016303738579154015,0.004052774049341679,0.0025445478968322277
88.15402800,88154028,-0.0035201753489673138,88154028,-0.0035201753489673138,0.002987476997077465,0.010001626797020435
88.15452200,88154522,0.00500220013782382,88154522,0.00500220013782382,0.011509853415191174,0.016393408179283142
88.15502000,88155020,0.0028716064989566803,88155020,0.0028716064989566803,0.011509853415191174,0.006805735640227795
88.15552800,88155528,0.001806309330277145,88155528,0.001806309330277145,0.018966931849718094,-0.002781936898827553
88.15601700,88156017,-0.00032428442500531673,88156017,-0.00032428442500531673,0.0008568828925490379,0.0036098449490964413
88.15652800,88156528,0.0028716064989566803,88156528,0.0028716064989566803,-0.006600195541977882,0.0014792508445680141
88.15702000,88157020,-0.008846660144627094,88157020,-0.008846660144627094,-0.009796086698770523,0.00041395402513444424
88.15751600,88157516,-0.009911957196891308,88157516,-0.009911957196891308,-0.00020841415971517563,-0.0006513429107144475
88.15801700,88158017,-0.0035201753489673138,88158017,-0.0035201753489673138,0.007248665206134319,0.013197517022490501
88.15851700,88158517,-0.0035201753489673138,88158517,-0.0035201753489673138,0.01790163293480873,0.012132219970226288
88.15902200,88159022,-0.012042551301419735,88159022,-0.012042551301419735,0.02642400935292244,0.005740438587963581
88.15952300,88159523,-0.016303738579154015,88159523,-0.016303738579154015,0.03175049647688866,-0.00917371828109026
88.16001600,88160016,-0.015238441526889801,88160016,-0.015238441526889801,0.009379259310662746,-0.0123696094378829
88.16051700,88160517,-0.014173144474625587,88160517,-0.014173144474625587,-0.007665492128580809,-0.013434906490147114
88.16101900,88161019,-0.0024548782967031,88161019,-0.0024548782967031,-0.02044905535876751,-0.00704312464222312
88.16152200,88161522,0.006067497190088034,88161522,0.006067497190088034,-0.011926679871976376,-0.0017166398465633392
88.16202000,88162020,0.015655169263482094,88162020,0.015655169263482094,-0.004469601437449455,0.0025445478968322277
88.16251800,88162518,0.0103286849334836,88162518,0.0103286849334836,0.005118071101605892,0.0025445478968322277
88.16301600,88163016,0.0103286849334836,88163016,0.0103286849334836,0.0008568828925490379,0.0036098449490964413
88.16351800,88163518,0.006067497190088034,88163518,0.006067497190088034,0.0008568828925490379,0.011066922917962074
88.16402200,88164022,0.006067497190088034,88164022,0.006067497190088034,-0.004469601437449455,0.012132219970226288
88.16452100,88164521,0.006067497190088034,88164521,0.006067497190088034,0.0019221799448132515,0.006805735640227795
88.16502300,88165023,-0.00458547193557024,88165023,-0.00458547193557024,0.016836337745189667,-0.0123696094378829
88.16552000,88165520,-0.010977254249155521,88165520,-0.010977254249155521,0.024293415248394012,-0.011304312385618687
88.16602300,88166023,-0.017369035631418228,88166023,-0.017369035631418228,0.016836337745189667,-0.00704312464222312
88.16652300,88166523,-0.010977254249155521,88166523,-0.010977254249155521,-0.0034043043851852417,-0.0017166398465633392
88.16706500,88167065,-0.009911957196891308,88167065,-0.009911957196891308,-0.016187867149710655,0.0025445478968322277
88.16751700,88167517,-0.012042551301419735,88167517,-0.012042551301419735,-0.022579649463295937,0.00041395402513444424
88.16801800,88168018,-0.005650768987834454,88168018,-0.005650768987834454,-0.0034043043851852417,-0.004912530537694693
88.16851600,88168516,-0.010977254249155521,88168516,-0.010977254249155521,0.01044455636292696,-0.00704312464222312
88.16902100,88169021,-0.005650768987834454,88169021,-0.005650768987834454,0.024293415248394012,0.00041395402513444424
88.16952000,88169520,-0.008846660144627094,88169520,-0.008846660144627094,0.009379259310662746,0.0046751415356993675
88.17001700,88170017,-0.0024548782967031,88170017,-0.0024548782967031,-0.007665492128580809,0.0046751415356993675
88.17051900,88170519,0.007132794242352247,88170519,0.007132794242352247,-0.015122571028769016,0.0014792508445680141
88.17101600,88171016,0.013524575158953667,88171016,0.013524575158953667,-0.021514352411031723,0.0046751415356993675
88.17152200,88171522,0.01778576336801052,88171522,0.01778576336801052,-0.014057273976504803,0.006805735640227795
88.17201900,88172019,0.016720466315746307,88172019,0.016720466315746307,-0.00873078964650631,0.0025445478968322277
88.17251800,88172518,0.009263387881219387,88172518,0.009263387881219387,-0.002339007332921028,-0.0038472337182611227
88.17301700,88173017,-0.008846660144627094,88173017,-0.008846660144627094,-0.0034043043851852417,-0.01982668787240982
88.17351800,88173518,-0.013107848353683949,88173518,-0.013107848353683949,-0.01299197692424059,-0.0123696094378829
88.17402300,88174023,-0.005650768987834454,88174023,-0.005650768987834454,-0.011926679871976376,-0.002781936898827553
88.17452200,88174522,-0.0013895813608542085,88174522,-0.0013895813608542085,0.009379259310662746,0.006805735640227795
88.17501900,88175019,-0.0035201753489673138,88175019,-0.0035201753489673138,0.02642400935292244,-0.008108421228826046
88.17551900,88175519,-0.008846660144627094,88175519,-0.008846660144627094,0.02642400935292244,-0.005977827589958906
88.17601800,88176018,-0.00458547193557024,88176018,-0.00458547193557024,0.013640445657074451,-0.004912530537694693
88.17652200,88176522,-0.010977254249155521,88176522,-0.010977254249155521,0.0019221799448132515,0.008936329744756222
88.17702000,88177020,-0.015238441526889801,88177020,-0.015238441526889801,0.005118071101605892,0.008936329744756222
88.17751600,88177516,-0.010977254249155521,88177516,-0.010977254249155521,0.009379259310662746,0.010001626797020435
88.17801700,88178017,0.003936903551220894,88178017,0.003936903551220894,0.033881090581417084,0.007871032692492008
88.17851800,88178518,0.01139398105442524,88178518,0.01139398105442524,0.03281579166650772,0.014262814074754715
88.17902200,88179022,0.00500220013782382,88179022,0.00500220013782382,0.015771038830280304,0.014262814074754715
88.17952100,88179521,-0.007781362626701593,88179521,-0.007781362626701593,-0.015122571028769016,-0.002781936898827553
88.18002000,88180020,-0.015238441526889801,88180020,-0.015238441526889801,-0.02897142991423607,-0.015565499663352966
88.18051800,88180518,-0.00458547193557024,88180518,-0.00458547193557024,-0.025775540620088577,-0.0123696094378829
88.18101600,88181016,0.013524575158953667,88181016,0.013524575158953667,-0.01299197692424059,0.0046751415356993675
88.18152400,88181524,0.02098165452480316,88181524,0.02098165452480316,-0.002339007332921028,0.0014792508445680141
88.18202100,88182021,0.024177543818950653,88182021,0.024177543818950653,0.0008568828925490379,-0.00917371828109026
88.18251600,88182516,0.022046951577067375,88182516,0.022046951577067375,-0.004469601437449455,-0.0123696094378829
88.18301700,88183017,0.012459278106689453,88183017,0.012459278106689453,-0.0012737102806568146,-0.0017166398465633392
88.18351700,88183517,0.001806309330277145,88183517,0.001806309330277145,-0.0034043043851852417,0.005740438587963581
88.18402100,88184021,-0.016303738579154015,88184021,-0.016303738579154015,-0.007665492128580809,0.00041395402513444424
88.18452100,88184521,-0.007781362626701593,88184521,-0.007781362626701593,-0.01725316420197487,-0.004912530537694693
88.18501900,88185019,-0.005650768987834454,88185019,-0.005650768987834454,-0.016187867149710655,0.005740438587963581
88.18551800,88185518,-0.005650768987834454,88185518,-0.005650768987834454,0.002987476997077465,0.013197517022490501
88.18601800,88186018,-0.00458547193557024,88186018,-0.00458547193557024,0.018966931849718094,0.01852400228381157
88.18652200,88186522,0.000741012510843575,88186522,0.000741012510843575,0.012575148604810238,-0.0006513429107144475
88.18702100,88187021,0.01458987221121788,88187021,0.01458987221121788,-0.0012737102806568146,-0.005977827589958906
88.18751700,88187517,0.01139398105442524,88187517,0.01139398105442524,-0.009796086698770523,-0.013434906490147114
88.18802000,88188020,0.00500220013782382,88188020,0.00500220013782382,-0.004469601437449455,-0.008108421228826046
88.18851600,88188516,-0.00458547193557024,88188516,-0.00458547193557024,-0.014057273976504803,-0.0017166398465633392
