timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
72.97291600,72972916,0,0.0003021006705239415,0.0010192707413807511,0.001698323991149664,-0.6756995320320129,0.19256974756717682,-9.868083953857422,0,0,45.0,1,1,1756,1830
72.97556700,72975567,0,-1.5779651221237145e-06,0.0015820552362129092,0.001643279567360878,-0.6739510893821716,0.1909330189228058,-9.86958122253418,0,0,45.0,1,1,1756,1830
72.97823500,72978235,0,-0.000597830512560904,0.0018729576840996742,0.0019042778294533491,-0.6739945411682129,0.18800640106201172,-9.871883392333984,0,0,45.0,1,1,1756,1830
72.98040600,72980406,0,-0.0014924133429303765,0.0036844464484602213,0.0014485529391095042,-0.6794052124023438,0.1833127737045288,-9.869363784790039,0,0,45.0,1,1,1756,1830
72.98291100,72982911,0,-0.002264343434944749,0.004595613572746515,0.00040320129483006895,-0.6838613748550415,0.17751654982566833,-9.864912986755371,0,0,45.0,1,1,1756,1830
72.98541200,72985412,0,-0.0034485100768506527,0.004213828127831221,-7.453666330548003e-05,-0.6850957870483398,0.17161694169044495,-9.862951278686523,0,0,45.0,1,1,1756,1830
72.98819600,72988196,0,-0.004681756719946861,0.0035865958780050278,-0.0004826535878237337,-0.6869156360626221,0.1666080206632614,-9.86032485961914,0,0,45.0,1,1,1756,1830
72.99042300,72990423,0,-0.004635002929717302,0.0021140628959983587,-0.0005652931286022067,-0.6870154142379761,0.16476228833198547,-9.860713958740234,0,0,45.0,1,1,1756,1830
72.99291200,72992912,0,-0.002981616649776697,0.00031289082835428417,-0.0006238954374566674,-0.6850226521492004,0.16393308341503143,-9.856786727905273,0,0,45.0,1,1,1756,1830
72.99541400,72995414,0,-0.001293223351240158,-0.0011473784688860178,-0.0014065839350223541,-0.6839867234230042,0.16887934505939484,-9.850051879882812,0,0,45.0,1,1,1756,1830
72.99813700,72998137,0,-1.6145637346198782e-05,-0.000435209454735741,-0.001532785128802061,-0.6823039054870605,0.17643553018569946,-9.847306251525879,0,0,45.0,1,1,1756,1830
73.00042900,73000429,0,0.0013505560345947742,0.0002727763494476676,-0.0009870629291981459,-0.6822171807289124,0.18519699573516846,-9.848424911499023,0,0,45.0,1,1,1756,1830
73.00290900,73002909,0,0.0024995876010507345,0.000747227924875915,-0.0006741198594681919,-0.6818810105323792,0.19278572499752045,-9.851579666137695,0,0,45.0,1,1,1756,1830
73.00541600,73005416,0,0.002351626753807068,0.002349911956116557,-0.000260169617831707,-0.681122899055481,0.1994529664516449,-9.85490608215332,0,0,45.0,1,1,1756,1830
73.00818300,73008183,0,0.0020025966223329306,0.002984672551974654,3.4255550417583436e-05,-0.6819038987159729,0.20217475295066833,-9.86243724822998,0,0,45.0,1,1,1756,1830
73.01059400,73010594,0,0.0015852288343012333,0.0029899165965616703,0.0005906600272282958,-0.6848809123039246,0.20281904935836792,-9.868688583374023,0,0,45.0,1,1,1756,1830
73.01290500,73012905,0,0.0008986446773633361,0.0024916427209973335,0.0011122412979602814,-0.6882882714271545,0.2034500390291214,-9.874869346618652,0,0,45.0,1,1,1756,1830
73.01542400,73015424,0,0.0010623636189848185,0.0015015352983027697,0.0006650480208918452,-0.6908715963363647,0.20312771201133728,-9.880943298339844,0,0,45.0,1,1,1756,1830
73.01813300,73018133,0,0.0010300363646820188,0.001100147608667612,0.0008126178290694952,-0.6962288022041321,0.20233775675296783,-9.885005950927734,0,0,45.0,1,1,1756,1830
73.02040600,73020406,0,0.0011474475031718612,0.001776841119863093,0.0013658410171046853,-0.6965211033821106,0.20418575406074524,-9.883212089538574,0,0,45.0,1,1,1756,1830
73.02290000,73022900,0,0.0009432010119780898,0.0016757168341428041,0.001920192502439022,-0.6952158808708191,0.206037700176239,-9.878948211669922,0,0,45.0,1,1,1756,1830
73.02541000,73025410,0,0.00013599390513263643,0.001359214074909687,0.0016622620169073343,-0.6924095749855042,0.2046714723110199,-9.87559700012207,0,0,45.0,1,1,1756,1830
73.02828200,73028282,0,-0.00029228077619336545,0.0010195906506851315,0.001390864490531385,-0.6897055506706238,0.20412124693393707,-9.871273040771484,0,0,45.0,1,1,1756,1830
73.03044800,73030448,0,-0.0012343989219516516,0.0015118527226150036,0.0005612218519672751,-0.6875256299972534,0.20081138610839844,-9.870355606079102,0,0,45.0,1,1,1756,1830
73.03290100,73032901,0,-0.0021148722153156996,0.002678625052794814,0.0009983032941818237,-0.68586665391922,0.19895526766777039,-9.868609428405762,0,0,45.0,1,1,1756,1830
73.03542500,73035425,0,-0.0026978382375091314,0.0035738882143050432,0.0004630738985724747,-0.6851499080657959,0.19909831881523132,-9.868694305419922,0,0,45.0,1,1,1756,1830
73.03823800,73038238,0,-0.0021074421238154173,0.0030545678455382586,0.0006375685334205627,-0.685547947883606,0.19560076296329498,-9.86794662475586,0,0,45.0,1,1,1756,1830
73.04042200,73040422,0,-0.0019399916054680943,0.0020145513117313385,0.0003962476330343634,-0.6891354918479919,0.19031572341918945,-9.862943649291992,0,0,45.0,1,1,1756,1830
73.04290000,73042900,0,-0.003916522022336721,0.0036853516940027475,0.0006176710012368858,-0.6934083104133606,0.1851997673511505,-9.860871315002441,0,0,45.0,1,1,1756,1830
73.04540900,73045409,0,-0.005758622661232948,0.005206524860113859,0.0008061723783612251,-0.6954073905944824,0.18079200387001038,-9.85848331451416,0,0,45.0,1,1,1756,1830
73.04813000,73048130,0,-0.006075745914131403,0.004479060415178537,0.0006478186114691198,-0.6957260966300964,0.1802530586719513,-9.856037139892578,0,0,45.0,1,1,1756,1830
